SMILES,TDDFT_S1,TDDFT_T1
COc1ccc(C(=O)OC2OC(CO)C(O)C(O)C2O)cc1O,4.3357,3.1049
CCOc1ccc(/N=N\c2ccc(O)c(/C=N\Nc3ccc([N+](=O)[O-])cc3)c2)cc1,2.4956,1.5413
Nc1c2c(=O)[nH]c(=O)c2c(N)c2c(=O)c3ccccc3c(=O)c12,1.9243,0.9306
Cc1ccc2c(c1)OCCOc1cc(C=O)ccc1N(CC(N)=O)CCOCCN2CC(N)=O,3.4533,2.6357
CCN(C(=O)CN1C(=O)C(=O)c2ccccc21)c1ccccc1,2.7168,2.2192
CCCCN1C(=O)C2=C(c3ccc(Br)cc3)NC(=O)C2=C1c1ccc(Br)cc1,2.5627,1.2037
CCc1ccc2c(c1)C(C)(C)C(C=CC=C1N(CCCCCC(=O)ON3C(=O)CCC3=O)c3ccc(S(=O)(=O)O)cc3C1(C)C)=[N+]2CCCCCC(=O)NCCOCCOC,2.6019,1.5303
CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C,2.8796,1.8768
COC(=O)c1cc(/N=N/c2cc3c4c(c2)CCCN4CCC3)cc(C(=O)OC)c1,2.673,1.6979
O=c1ccc(-c2ccccc2)nn1-c1nc2ccccc2s1,3.1535,2.2134
CN1c2c(ccc3ccccc23)C(C)(C)C12C=Cc1c(ccc3oc(-c4ccccc4)c(-c4ccccc4)c13)O2,2.8189,2.3311
COc1ccc(-c2n[nH]c3cc([N+](=O)[O-])ccc23)cc1,2.7105,2.2942
COC(=O)c1c(/N=C/c2cc(/N=N/c3ccccc3)ccc2O)sc2c1CCC2,2.6655,1.7063
COC(=O)C(C)(C)C1Oc2ccc(Cl)cc2C(=O)/C1=C\NS(=O)(=O)c1ccc(C)cc1,3.4742,2.751
COc1cc2c(cc1OC)C1(O)c3c(cccc3[N+](=O)[O-])C(=O)N1CC2,2.2969,2.2868
CCCCCCc1cc2/c(=C(\C#N)C(=O)OC)s/c(=c3/s/c(=C(/C#N)C(=O)OC)c4cc(CCCCCC)sc34)c2s1,2.252,1.0213
COC(=O)CN1CCOCCN(CC(=O)CO)c2ccccc2OCCOc2cc(C)ccc21,3.6012,3.1766
Cc1ccc2c(c1)OCCOc1cc(C3c4ccc(N(C)C)cc4Oc4cc(N(C)C)ccc43)ccc1N(CC(N)=O)CCOCCN2CC(N)=O,4.1273,3.4064
c1ccc2c(c1)nnn2-c1nncs1,4.0853,3.0394
[2H]C([2H])P,5.7905,5.0885
COC(=O)[C@H](Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,2.9694,1.6926
CO[Si](CCCSC(=O)c1ccncc1)(OC)OC,3.8508,3.3941
CC1=CC(/C=C/c2ccc(OCCCN=[N+]=[N-])cc2)=[N+]2C1=C(c1ccc(N(C)C)cc1)c1c(C)cc(C)n1[B-]2(F)F,2.3901,1.2192
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.616,3.0404
CSc1nc(=O)c2nc(C)c(C)nc2[nH]1,3.4779,3.0331
Nc1ncnc2cc3c(cc12)ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.792,2.5338
CCc1nnc(N=Nc2c(C)n(C)c3ccccc23)s1,2.4788,1.6771
C[Si](C)(C)F,7.2294,7.1062
CC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,6.427,6.3683
C[Si]1(C)c2ccccc2-c2sc3cc4c5c(sc4cc3c21)-c1ccccc1[Si]5(C)C,3.0809,2.0663
CCn1c2ccc(-c3ccc(-c4cccs4)s3)cc2c2cc(-c3ccc(-c4cccs4)s3)ccc21,3.0399,2.0981
CS(=O)(=O)c1ccc(CSCNc2ccccc2)cc1,3.7854,3.4954
C[Si](C)(C)c1sc([Si](C)(C)C)c2c1sc1c3sc4c(sc5c4sc4c([Si](C)(C)C)sc([Si](C)(C)C)c45)c3sc12,2.9739,1.9283
C[Si]1(C)C2=C(c3cc4c(cc31)C1=C(c3ccccc3S1(=O)=O)[Si]4(C)C)S(=O)(=O)c1ccccc12,2.7031,1.6626
O=C([O-])c1c(Cl)ccc(Cl)c1C1=c2cc3c(cc2Oc2cc4c(cc21)CCCN4)=[NH+]CCC3,3.133,3.0883
N#CC1(N)CC(c2ccccc2)=C(N=Nc2ccc([N+](=O)[O-])cc2)S1,2.3777,1.2917
C[SiH]1c2ccccc2-c2ccc(C#CC#N)cc21,3.7405,2.4747
CC(C)[Si]1(C(C)C)C(C#CC#C[Si](C)(C)C)=C(c2ccccc2)C(c2ccccc2)=C1C#CC#C[Si](C)(C)C,2.5067,1.1881
COc1ccc(C2=Nc3cccc4[n+]3[B-](F)(O2)OC(c2ccc(OC)cc2)=N4)cc1,3.1417,2.5519
CCCCN(CCCCCC(=O)ON1C(=O)CCC1=O)C(=O)c1ccc(S(C)(=O)=O)cc1-c1c2ccc(=[NH2+])cc-2oc2cc(N)ccc12,2.7659,1.9235
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,2.6211,2.0208
CC(C)(C)c1ccc2c(-c3ccc([Si](C)(C)c4ccc5ccc6cccc7ccc4c5c67)cc3)c3ccccc3c(-c3ccc([Si](C)(C)c4ccc5ccc6cccc7ccc4c5c67)cc3)c2c1,3.0191,1.6813
F[B-]1(F)n2cccc2C2=[N+]1c1cccc3cccc(c13)N2,2.9456,2.4764
F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2ccc3ccccc3[n+]21,2.3423,1.7493
F[B-]1(F)n2c(cc(Br)c2Br)C(c2ccccc2)=C2C=C(Br)C(Br)=[N+]21,2.6029,1.4631
F[B-]1(F)N(c2ccccc2)C=Cc2cccc[n+]21,3.2119,2.2979
F[B-]1(F)n2c(cc3c4ccccc4[nH]c32)C(c2ccccc2)=C2C=c3c([nH]c4ccccc34)=[N+]21,2.8434,2.076
F[B-]1(F)n2c(Cl)c(Cl)c(Br)c2C(Oc2ccccc2)=C2C(Br)=C(Cl)C(Cl)=[N+]21,2.544,1.5881
Cc1ccc(C2=C3C=CC(n4cnc5ccccc54)=[N+]3[B-](F)(F)n3c2ccc3N2CCOCC2)cc1,1.8516,0.4991
F[B-]1(F)N2C(=Nc3cccc4cccc2c34)c2cccc[n+]21,1.594,1.1701
COc1cccc(C2=C3C=CC(Cl)=[N+]3[B-](F)(F)n3c(Cl)ccc32)c1,2.8805,1.5496
F[B-]1(F)OC(c2ccccc2)=Cc2cccc[n+]21,3.4706,2.393
F[B-]1(F)Oc2ccc(Br)cc2-c2c3c(c4c([n+]21)CCc1ccccc1-4)CCc1ccccc1-3,3.06,2.3138
F[B-]1(F)OC(c2ccco2)=CC(c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)=[O+]1,2.5692,2.0788
Cc1cccc(C2=Cc3c4ccccc4cc[n+]3[B-](F)(F)O2)c1,3.2022,2.1674
Fc1ccc(-c2ccc(Br)cc2)cc1,4.6635,3.1978
CC1(F)Cc2c(F)c(F)c(F)c(F)c21,5.2188,3.7006
COc1cccc(OC)c1C1=CC2=C(c3ccccc3)c3cc(-c4c(OC)cccc4OC)cn3[B-](F)(F)[N+]2=C1,2.3502,1.4521
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,7.9811,7.5122
Fc1c(F)c(-n2c3ccccc3c3ccccc32)c(F)c(F)c1/C=C/c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,2.84,1.9965
O=[PH](C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,5.6635,5.6189
Clc1cc2ccccc2c2ccccc12,3.9018,2.6799
[Li]OS(=O)(=O)c1ccc2c(N=Nc3ccc(C)cc3)ccc(N=Nc3c([Li])cc4cc(S(=O)(=O)O[Li])c(N)cc4c3O)c2c1,1.5813,1.1016
CN(C)c1ccc2c(c1)CCCc1c-2[o+]c2c(c1-c1ccccc1C(=O)O)CCCc1cc(N(C)C)ccc1-2,1.0875,0.457
Nc1ccc2c(-c3ccc(C(=O)O)cc3C(=O)O)c3ccc(N)c(S(=O)(=O)NCCCS(=O)(=O)O)c3[o+]c2c1S(=O)(=O)O,2.9534,1.9485
CCN(CC)c1ccc2nc3c4ccccc4c(=[NH2+])cc-3oc2c1,2.4169,1.2729
Nc1ccc2cc(S(=O)(=O)O)c(/N=N/c3ccc(-c4ccc(/N=N/c5c(S(=O)(=O)O)cc6cc(S(=O)(=O)[O-])cc(N)c6c5[O-])cc4)cc3)c([O-])c2c1,1.413,0.7814
Nc1c(/N=N/c2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)[O-])cc2c1C(=O)/C(=N\Nc1ccccc1)C(S(=O)(=O)[O-])=C2,1.6151,1.2436
Nc1ccn([C@@H]2O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]2O)c(=O)n1,4.5233,3.4105
Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(/N=N/c3ccc(S(=O)(=O)[O-])cc3)c(O)c12,0.9867,0.9441
O=[N+]([O-])c1ccc2c(N=Nc3c(O)ccc4ccccc34)c(O)cc(S(=O)(=O)[O-])c2c1,1.9221,1.4185
Cc1cc(O)cc(=O)n1CC(=O)OCC(=O)Nc1ccc(N=Nc2ccccc2)cc1,2.6065,1.8652
Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)n[nH]c12,4.4416,3.1952
COc1ccc(N=Nc2sc(N)nc2-c2ccc(NC(=O)c3ccccc3)cc2)cc1,2.6018,1.3441
O=[N+]([O-])c1ccc(Nc2ccccc2/N=N/c2ccccc2)cc1,2.6452,1.9141
Nc1nc2c(N=Nc3ccc([N+](=O)[O-])cc3)c(N)nn2c(N)c1N=Nc1ccccc1,2.6286,1.7444
CC(C)(C)OC(=O)NCCCCC(N)C(=O)NCCCCCCOP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C[C@H]1O,4.7661,3.5585
CCCCc1nnc(NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)s1,3.5447,2.8224
N#Cc1c2ccccc2c(-c2ccccc2)c2c(C#N)c3ccccc3c(-c3ccccc3)c12,2.1211,0.9101
COc1cccc2cc(-c3ccc([N+](=O)[O-])cc3)c(=N)oc12,2.8811,2.2693
N=C1S/C(=C\c2c[nH]nc2-c2ccc(F)cc2)C(=O)N1c1ccc(/N=N/c2ccccc2)cc1,2.5802,1.8336
COc1ccc(-c2[nH]c(-c3ccccc3)cc2-c2ccc([N+](=O)[O-])cc2)cc1,2.5646,2.2387
N#CC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,2.6443,1.6615
Cc1ccc(/N=N/c2c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])cc(Nc4nc(Cl)nc(N(C)c5ccccc5)n4)c3c2O)c(S(=O)(=O)[O-])c1,2.4249,1.4831
N#C/C(=C\c1cc(-c2cccs2)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1cccs1)C(=O)O,2.1705,1.6939
N#Cc1ccc(-n2c(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)s3)nc3c4ccccc4c4ccccc4c32)c2ccccc12,2.1946,2.1228
CC1(C)c2ccccc2N(c2cc(C#N)c(C#N)cc2N2c3ccccc3C(C)(C)c3ccccc32)c2ccccc21,2.2039,2.0833
N#Cc1c(N2CCCCC2)cc(-c2ccc3c(c2)OCO3)c2c1-c1cccc3cccc-2c13,2.8895,2.2496
N#Cc1cnc(-c2c3ccccc3cc3ccccc23)nc1,2.6165,1.6898
N#Cc1c(N)sc(N=Nc2ccc([N+](=O)[O-])cc2)c1-c1ccc(Cl)cc1,2.6159,1.4247
Nc1ccc(SC2CC(=O)N(c3ccc(/N=N/c4ccccc4)cc3)C2=O)cc1,2.5818,1.8353
CC(=C1C=C(c2ccccc2)OC(c2ccccc2)=C1)c1ccc(-c2ccc(/C=C(\C#N)C(=O)O)cc2)cc1,1.9489,1.6165
N#C/C(=C\c1c2ccccc2cc2ccccc12)C(=O)NCc1ccccc1,2.681,1.6141
CCCCCCCCn1c2ccccc2c2c3c(ccc21)ccc1c3c2cc(/C=C(\C#N)C(=O)O)ccc2n1CCCCCCCC,2.5093,2.2142
CCCCCCn1c2ccccc2c2cc(/C=C(/C#N)c3ccc(/C=C4/SC(=S)N(CC(=O)O)C4=O)s3)ccc21,2.3138,1.4673
N#C/C(=C/c1ccc2cc(-c3ccccc3)c3ccc4c(-c5ccccc5)cc1c2n34)C(=O)O,2.5158,1.7479
N#C/C(=C\c1cc2sc(-c3cc4sc(-c5ccc(N(c6ccc7c(c6)OCCO7)c6ccc7c(c6)OCCO7)cc5)cc4s3)cc2s1)C(=O)O,1.7756,1.3266
N#C/C(=C\c1ccc(-c2cc3c4c(c2)CCCN4CCC3)s1)C(=O)O,2.4575,1.5574
Cc1cc(-c2ccc(/C=C(\C#N)C(=O)O)cc2)c2nsnc2c1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,1.9171,1.6714
N#C/C(=C/c1ccc(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)s2)s1)C(=O)O,2.3847,1.3758
CC1(C)c2cc(C=C(C#N)C(=O)O)ccc2-c2ccc(-c3ccc(-c4sc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5c4OCCO5)s3)cc21,1.826,1.5192
N#C/C(=C\c1cc2c3c(c1)CCCN3CCC2)C(=O)O,3.2593,2.0162
Cn1cc(C=C(C#N)c2ccc(C=C(C#N)C(=O)O)s2)c2ccccc21,2.6051,1.5065
Cc1ccc(/C=C(\C#N)c2nc3ccccc3s2)cc1,3.2819,1.9803
N#Cc1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,2.9516,1.6657
O=C1C=C(Nc2ccc([N+](=O)[O-])cc2)C(=O)c2ccccc21,2.581,1.7678
N#CC(C#N)=Cc1ccc(-[c-]2cccc2)s1,2.5134,1.2147
Cc1ccc(-n2c3ccccc3c3cc(C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,2.9021,2.2093
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,2.5784,1.5401
NN=Cc1c(O)ccc2ccccc12,3.6216,2.2319
CC1CCN(Cc2csc(NC(=O)Cn3c4ccccc4c(=O)c4ccccc43)n2)CC1,3.5184,2.7564
O=C(NN=c1c2ccccc2[nH]c2ccccc12)c1ccc([N+](=O)[O-])cc1,2.2756,2.0402
O=[N+]([O-])c1ccc2c(c1)Oc1ccc(/N=N/c3ccccc3)cc1C=C2,2.6162,1.8679
O=C1/C(=N/Nc2ccc3oc4ccccc4c3c2)Nc2cc3c(cc21)oc1ccccc13,2.7087,1.7911
O=C(/C=C/c1ccc(Br)cc1)c1c2ccccc2cc2ccccc12,2.508,1.6752
Cc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N4CCCCC4)ccc23)cc1,2.7785,1.7635
c1ccc(-c2c3ccccc3c(-c3ccccc3)c3cc4ccccc4cc23)cc1,2.3797,1.0945
O=C1c2cc3ccccc3cc2C2=Nc3cccc[n+]3[B-](F)(F)N12,3.2919,2.5273
CCCCCCCCOc1ccc(OCCCCCCCC)c(/C=C/C2=[N+]3C(=C4c5ccc(/C=C/c6cc(OCCCCCCCC)ccc6OCCCCCCCC)n5[B-](F)(F)[n+]5c4n(c4ccccc45)[B-]3(F)F)C=C2)c1,1.274,0.7914
O=C1c2cccc3cc(Br)cc(c23)C(=O)N1c1c2ccccc2nc2ccccc12,2.3848,1.8497
O=c1c2cc(Cl)c3cccc4c(=O)c5cc(Cl)c6cccc1c6c5-c2c34,2.4649,1.5223
OC1(c2ccc(-c3cccs3)s2)CCCC1,3.8224,2.3588
O=C1C(c2ccc(Cl)cc2)=C(c2ccc(Cl)cc2)c2cc(Br)ccc21,2.4241,1.6496
N#CC=C1C(=O)C(c2ccccc2)(c2ccccc2)c2ccccc21,2.7694,2.0443
CCc1c(-c2ccccc2)cc2nc3ccccc3c(=O)n2c1-c1ccccc1,3.1773,2.1186
O=C1c2ccccc2C(=O)N1c1cccc2ccccc12,2.9882,2.672
O=[N+]([O-])c1ccc(-c2cc(-c3ccccc3)c3ccc4cccc(S(=O)(=O)O)c4c3n2)cc1,3.4058,2.5241
CC(C)[Si](C#Cc1nc2ccc3c(c2nc1C#C[Si](C(C)C)(C(C)C)C(C)C)C(=O)c1ccccc1C3=O)(C(C)C)C(C)C,2.31,1.978
COc1ccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(OC)cc2)C6=O)cc1,2.1473,1.2217
O=[N+]([O-])c1ccc(/N=N/c2ccc3c(c2)[nH]c2ccccc23)cc1,2.4307,1.7745
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N(CC1CCOC1)c1ccccc1,3.4957,2.7196
O=c1c2ccccc2[nH]c2ccc(Oc3ccc4nnnn4n3)cc12,3.1196,2.6863
C(#C[c-]1cccc1)c1ccc2c(c1)Cc1cc(C#C[c-]3cccc3)ccc1-2,2.3449,1.6642
O=C1C=C2CC3(O)COc4c(ccc(O)c4O)C3=C2C=C1O,2.9127,1.5281
O=c1c2ccccc2n(-c2ccccc2)c2cc3ccccc3cc12,2.961,2.1953
O=c1c(-c2ccccc2Cl)coc2cc(O)ccc12,3.8001,3.264
O=C1N/C(=C/c2c3ccccc3cc3ccccc23)C(=O)N1c1ccc(Cl)cc1,2.6272,1.6435
COc1c(-c2c(OC)c3cccc4ccc5oc(=O)cc2c5c43)c2cc(=O)oc3ccc4cccc1c4c32,2.6154,1.6411
Cc1cc(C)n2c(nc3ccccc32)c1C(=O)N/N=C/c1c2ccccc2cc2ccccc12,2.6182,1.4902
O=C1C(=C2Sc3ccccc3C2=O)Nc2ccccc21,2.2903,1.2659
O=C1C(=Cc2c3ccccc3cc3ccccc23)C(=O)c2ccccc21,2.3583,1.5171
CCN(CC)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)c(O)c1,3.1827,2.4345
c1ccc2c(c1)Cc1sccc1O2,4.3832,3.2067
O=C(O)c1ccccc1-c1c2ccc(=O)c([As]3SCCS3)c-2oc2c([As]3SCCS3)c(O)ccc12,1.9849,1.6737
O=C1OC2(c3cc(Br)c([O-])c(Br)c3Oc3c2cc(Br)c([O-])c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,1.5397,1.5052
O=c1ccc2c(-c3ccccc3)c3c(ccc4ccc(O)cc43)oc-2c1,2.6786,1.5058
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,2.6954,1.6767
Oc1cccc(O)c1-c1nc2ccccc2o1,4.4395,3.2224
Oc1cc(F)c(F)cc1C=Nc1ccccc1N=Cc1cc(F)c(F)cc1O,2.8414,2.1233
Clc1ccc(-c2ccc3ccccc3c2-c2nc3c(ccc4ccccc43)[nH]2)c(Cl)c1,3.3373,2.5259
O=C(Nc1ccc(N=Nc2ccccc2)cc1)c1cccc(CN2CCCC2=O)c1,2.603,1.8693
Cc1ccc2oc(-c3cc(/N=C/c4cc(/N=N/c5cccc(Br)c5)ccc4O)ccc3O)nc2c1,2.6404,1.8832
O=C1C=C/C(=C(/c2ccc(OC3OC(CO)C(O)C(O)C3O)c(Cl)c2)c2ccccc2S(=O)(=O)[O-])C=C1Cl,2.3671,1.6685
Cc1ccc(C(=O)N/N=C/c2cc(/N=N/c3cccc4ccccc34)ccc2O)c(Cl)c1,2.5305,1.742
O=C1C=C(NCc2ccccn2)C(=O)c2ccccc21,2.7207,1.8021
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1-c1cc2ccccc2s1,3.5776,2.2866
COc1ccccc1CCNC1CC(=O)N(c2ccc(/N=N\c3ccccc3)cc2)C1=O,2.531,1.5686
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,3.619,2.8719
O=C1C(=O)N2c3ccccc3CCc3cccc1c32,2.5941,2.1056
O=C1C2C3C=CC(CC3)C2C(=O)N1/N=C/c1c2ccccc2cc2ccccc12,2.8529,1.5896
CN1C(=O)C(=O)c2cccc(C(F)(F)F)c21,2.6418,2.1463
O=C1C(=O)N(Cc2ccc(Br)cc2)c2ccccc21,2.6841,2.1985
Cc1cccc2c1N(CCCBr)C(=O)C2=O,2.6354,2.1471
Cc1ccc2c(c1)C(=O)C(=O)N2CCC(=O)c1ccc(F)cc1,2.6693,2.1548
CCOc1ccc2c(c1)C(=O)C(=O)N2Cc1cccnc1,2.5207,1.8563
Cc1ccc2c(c1)C(=O)C(=O)N2CCCOc1ccc(Cl)cc1,2.6849,2.1693
COC(=O)C(CC(=O)c1ccc(Cl)cc1)N1C(=O)C(=O)c2ccccc21,2.6868,2.1971
O=C1C(=O)N(CN2CCCCC2)c2cccc(Cl)c21,2.6074,2.1487
CCN1C(=O)C(=O)c2ccc(Br)cc21,2.664,2.1779
CCN(Cc1cccs1)CN1C(=O)C(=O)c2ccccc21,2.6088,2.1666
CNC(=O)N1C(=O)C(=O)c2ccccc21,2.7211,2.2266
O=C1C(=O)N(C(c2ccccc2)c2ccc(Cl)cc2)c2ccccc21,2.6736,2.1921
O=C1Nc2cc3c(cc2C1=O)oc1ccccc13,2.671,2.1207
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1,3.2347,2.2335
O=C1NC(c2cccc([N+](=O)[O-])c2)Nc2ccccc21,2.7191,2.6975
O=C1NC(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)S1,2.8842,1.9873
Cc1ccc(N2C(=O)/C(=C/c3c4ccccc4cc4ccccc34)C(=O)NC2=S)cc1,2.2596,1.4607
O=c1[nH][nH]c2c1cnc1c2c(-c2ccc(Cl)cc2)nn1-c1ccccc1,3.6949,2.8598
O=c1oc(=O)c(=Cc2ccccc2)sc1=Cc1ccccc1,3.0914,2.2432
CCN1CCN(CC)c2cc3oc(=O)c(-c4nc5ccccc5[nH]4)cc3cc21,2.8248,1.9248
O=C1[C@H]2[C@@H]3C[C@@H](c4c3c(-c3ccccc3)c3ccccc3c4-c3ccccc3)[C@H]2C(=O)N1c1ccc2cc3ccccc3cc2c1,3.1816,1.7998
CC(C)(C)c1ccc(Oc2cc3c4c(ccc5c6c(Oc7ccc(C(C)(C)C)cc7)cc7c8c(ccc(c2c45)c86)C(=O)OC7=O)C(=O)OC3=O)cc1,2.2697,1.2326
Brc1ccc2c3cccc4cccc(c5cccc1c52)c43,2.7371,1.4851
O=C(OCc1cc([N+](=O)[O-])cc2c1OCOC2)c1c2ccccc2cc2ccccc12,2.5734,1.7354
Cc1ccc(C)c(/N=N/c2ccc(O)c(C=O)c2)c1,2.5947,1.8577
OCc1cc(/N=N\c2ccc(-c3cccs3)cc2F)ccc1O,2.5317,1.6136
O=c1cc(O)c2ccccc2n1-c1ccccc1,4.0261,3.0514
OCC1OC(Oc2cc3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,2.5256,1.615
CC(C)(C)C(=CC=CC=CC=O)C(C)(C)C,3.2631,1.7372
Cc1cccc(C(=O)Oc2ccc(/C=N/c3ccc(/N=N/c4ccccc4)cc3)cc2[N+](=O)[O-])c1,2.5407,1.8314
Cc1ccccc1C(=O)NC(NC(=S)Nc1ccc(N=Nc2ccccc2)cc1)C(Cl)(Cl)Cl,2.5961,1.8661
O=C(CCCCC(=O)N/N=C1/Nc2c(Br)cc(Br)cc2C1=O)N/N=C1\C(=O)Nc2c(Br)cc(Br)cc21,2.5703,1.5756
O=CC(F)(F)C(F)(F)F,4.0033,3.3029
O=C(O)CCCCCOc1ccc(-c2cnc(-c3cc[n+](CCCCCC(=O)O)cc3)o2)cc1S(=O)(=O)O,2.5638,1.6832
Cc1ccc2c(c1)c(=O)c1ccccc1n2CC(=O)Nc1ccccc1Cl,3.497,2.7339
CC1CCCCC1N(C)C(=O)Cn1c2ccccc2c(=O)c2ccccc21,3.4886,2.7281
Cc1cccc(C)c1OCCNC(=O)Cn1c2ccccc2c(=O)c2ccccc21,3.5301,2.7731
O=C(CCC[n+]1ccccc1/C=C/c1ccc(N(CCO)CCO)cc1)NCCSSCCNC(=O)CCC[n+]1ccccc1/C=C/c1ccc(N(CCO)CCO)cc1,2.1605,1.4698
Cc1ccc(NC(=O)CN2C(=O)N/C(=C/c3c4ccccc4cc4ccccc34)C2=O)cc1,2.6055,1.6418
Cc1cccc(C)c1N(CC(=O)N/N=C/c1c2ccccc2cc2ccccc12)S(C)(=O)=O,2.81,1.5062
C=CCOc1ccccc1CN1C(=O)C(=O)c2ccccc21,2.6758,2.1966
O[C@H]1C=Cc2c(cc3ccc4c5ccccc5cc5ccc2c3c54)[C@@H]1O,2.9814,1.6689
O=C(c1c2ccccc2cc2ccccc12)C(F)(F)F,2.8092,1.6706
O=C(Nc1ccc(N2CCOCC2)cc1)c1cc(F)cc2c(=O)c3cccc(F)c3[nH]c12,2.5892,2.2856
O=C(NC(CS(=O)(=O)O)C(=O)ON1C(=O)CCC1=O)OCC1c2ccccc2-c2ccccc21,4.4256,3.067
CC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N/N=C/c1c2ccccc2cc2ccccc12,2.8158,1.5109
Cc1ccc(-c2cc(C(=O)N/N=C/c3c4ccccc4cc4ccccc34)[nH]n2)cc1,2.7613,1.5054
Cc1cc(C(=O)N/N=C\c2c3ccccc3cc3ccccc23)c2ccccc2n1,3.0713,1.7491
O=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1cc2c(ccc3ccccc32)oc1=O,2.4034,1.9735
Cc1ccc(N(c2ccc(C=C3C(=O)c4ccccc4C3=O)cc2)c2ccc(C=C3C(=O)c4ccccc4C3=O)cc2)cc1,2.3918,1.8319
O=C(O)c1ccc([N+](=O)[O-])cc1Nc1ccccc1,2.8731,2.6305
c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)cc1,2.3028,2.1222
CCc1ccc(N(c2ccc(CC)cc2)c2ccc(-c3nnc(-c4ccc(C=C(C#N)C(=O)O)cc4)o3)cc2)cc1,1.9393,1.7286
O=C([O-])c1ccccc1-c1c2cc([N+](=O)[O-])c(=O)c(Br)c-2oc2c(Br)c([O-])c([N+](=O)[O-])cc12,2.5415,2.09
O=Cc1cc(/N=N\c2ccc(C(=O)O)cc2)ccc1O,2.5083,1.5613
O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(C[C@@H]4O[C@H](CO)[C@@H](O)C(O)[C@H]4O)cc3C[C@H]2C(=O)O)C[C@@H](C(=O)O)N1,2.3139,1.3145
COC(=O)c1ccc2c(c1)c1cccc3cnc2n31,3.0401,2.2897
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,2.5731,1.8322
O=C(O)c1ccccc1C(=O)c1cc2c3c(c1O)CCCN3CCCC2,3.6548,2.7172
O=c1cc2oc3cc(O)c(O)cc3c(-c3ccccc3)c-2cc1O,2.923,1.5298
CCOc1ccc(C(=O)COC(=O)c2c3ccccc3cc3ccccc23)cc1,3.1283,1.7533
