SMILES,TDDFT_S1,TDDFT_T1
CCOc1ccc(C)c(C2=C(O)CCC2=O)c1,4.0786,3.3452
C=CC(=O)OCc1cc(C2=C(F)C(F)=C(c3cc(C)c(-c4cc5c(CCC(C)CCCC)c6sc(C)cc6c(CCC(C)CCCC)c5s4)s3)C(=N)C2=N)sc1C,1.8715,1.0571
CCc1sc2cc(C3=C4C(=O)N(CC)C(c5cc6sc(CC)c(CC)c6s5)=C4C(=O)N3CC)sc2c1CC,2.2237,1.024
c1ccc2cc(N(c3ccc4c(c3)oc3cc(N(c5ccc6ccccc6c5)c5ccc6sc7ccccc7c6c5)ccc34)c3ccc4sc5ccccc5c4c3)ccc2c1,2.8851,2.376
CCCCCCCCCCCCc1cc(-c2ccc(C3=C4C(=O)N(CC(CCCC)CCCC)C(c5ccc(-c6cc(CCCCCCCCCCCC)c(C)s6)s5)=C4C(=O)N3CC(CCCC)CCCC)s2)sc1C,2.727,1.9371
[C-]#[N+]c1ccc2c3c(cccc13)-c1ccc(Br)cc1O2,3.2692,2.1703
C=Cc1ccc(CC2(C)c3ccccc3-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(N(c6ccccc6)c6ccc7c(c6)C(C)(Cc6ccc(CC)cc6)c6ccccc6-7)cc5)cc4)cc32)cc1,3.0965,2.5434
CCCCc1cc2c(s1)-c1cc3cc4c(cc3cc1C2)-c1sc(C)cc1C4,3.295,2.1193
CCCCCCCCCCC(CCCCCCCC)CN1c2cc(C)sc2-c2sc(C)cc2S1(=O)=O,3.5215,2.2521
CCc1cc2c(-c3[se]c(C)c(C)c3C)sc(-c3[se]c(CC)c(C)c3C)c2[se]1,3.0091,1.9588
Cc1ccc(-c2cc(C3C(=O)CC(CC4CCOC4)C3=O)c(C)s2)cc1,3.3317,2.6769
c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc2-c2ccccc21,4.2935,3.16
CCC1=C(C)CC2=C1CC1=C2CC(C)=C1C,3.157,1.5286
c1cc2c3c(ccc2s1)Cc1cc2c(cc1-3)Cc1ccc3sccc3c1-2,3.3837,2.3907
Cc1cc(C)c(-c2cc3c(cc(C=C4C(=O)c5c(F)ccc(F)c5C4=O)n3-c3ccccc3)o2)c(C)c1,2.8212,1.7034
c1ccc(N2c3ccccc3O[Si]23Oc2ccccc2N3c2ccccc2)cc1,4.3512,3.4417
c1ccc(-c2cc(N(c3ccccc3)c3cc4ccccc4cc3-c3ccc4c(c3)-c3ccccc3C43c4ccccc4Sc4ccccc43)cc3c2sc2ccccc23)cc1,3.0079,2.4953
Clc1nc(-c2ccc3sc4ccccc4c3c2)c2sc3ccc4ccccc4c3c2n1,3.3268,2.5433
CC[Si]1(c2ccc3c(c2)Sc2cc([Si]4(CC)c5ccccc5-c5ccccc54)ccc2S3)c2ccccc2-c2ccccc21,3.8435,2.9343
CCc1cc2c(CC)c3c(CC)c(CC)c(CC)cc3cc2c(CC)n1,3.0376,1.7841
CCCCCC(C)N1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(N(Cc1ccccc1)Cc1ccccc1)C3=O,2.0711,1.9901
Cc1c(C)c2c3c(ccc4c3c1-c1ccc(-c3cccc5ccccc35)cc1C4(C)C)C(C)(C)c1cc(-c3cccc4ccccc34)ccc1-2,2.9929,2.0281
Cc1cc(C)cc(N(c2cc(C)cc(C)c2)c2cc3c(c4ccccc24)-c2ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc2C3(C)C)c1,2.8147,2.1373
CCCCCCCCC(CCCCCCCC)n1c2cc(C)ccc2c2ccc(-c3ccc4c5ccc(C)cc5n(CCCCCCCCBr)c4c3)cc21,3.6502,2.745
CCc1c(CC)c2cc(-c3ccc(C4=C5C(=O)N(CC)C(c6ccc(C)s6)=C5C(=O)N4CC)s3)oc2c2oc(C)cc12,2.0805,0.8963
CCC(CC)(CC)c1cc2ccc3oc4cc(C(CC)(CC)CC)cc5ccc6oc(c1)c2c3-c6c54,2.8302,1.9239
c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)-c3ccccc3C43c4ccccc4-c4cc(-n5c6ccccc6c6ccccc65)ccc43)c2)cc1,3.6029,2.9209
Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(-c3ccccc3)c3ccccc3c1-2,3.4368,2.3035
ON=C1c2cc(Br)sc2-c2sc(Br)cc21,2.4659,1.6308
Fc1cnc(OCc2ccccc2)nc1OCCc1ccc(OC(F)(F)F)cc1,4.7664,3.6977
CC[Si]1(CC)c2cc(C)ccc2-c2ccc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nsnc45)s3)cc21,2.057,1.258
O=C1C(=Cc2ccc(N3c4ccccc4[Si](c4ccccc4)(c4ccccc4)c4ccccc43)[se]2)C(=O)c2c[se]cc21,2.0525,1.8744
CC1(C)c2ccccc2-c2ccc(-c3ccc4sc5c(c4c3)c3ccccc3c3c5c4ccc(-c5ccccc5)cc4n3-c3ccccc3)cc21,3.3777,2.4745
c1ccc2c(c1)-c1ccccc1-c1ccc(-c3c4ccccc4c(-c4cccc5c4sc4ccccc45)c4ccccc34)cc1-c1ccccc1-2,3.0799,1.7306
Cc1cc2c(cc1-c1c(F)c(F)nc(F)c1F)/C(=N/C#N)c1cc(-c3c(F)c(F)nc(F)c3F)c(C(F)(F)F)cc1-2,2.7692,2.1959
CCCCCCCCc1csc(-c2c3nc(CCCCCCCC)oc3c(-c3cc(CCCCCCCC)cs3)c3nc(CCCCCCCC)oc23)c1,3.1336,1.971
CN(C)CCN(C)C1=C/C(=C\c2sc3cccc4c3[n+]2CCC4)c2ccccc2N1c1ccccc1,2.7442,1.9177
Cc1ccc2c(c1)C(C)(C)c1cc(-c3ccc(C)c4nsnc34)ccc1-2,2.6767,1.898
O=P(c1ccccc1)(c1ccccc1)c1cc2c3ccccc3n(C3=Nc4ccccc4C4Nc5ccccc5N34)c2c2ccccc12,3.4437,2.6262
CC1(C)c2cc3c(cc2-c2cccc4cccc1c24)-c1ccccc1C3,3.5469,2.3127
CCc1cc2c3cc(CC)c4sc(C)cc4c3c(CC)c(CC)c2c2sc(C)cc12,3.4689,2.4067
c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)n3)n2)cc1,3.6423,2.9857
CC1(C)c2ccccc2-c2ccc(-c3nc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)nc(-c4cccc5ccccc45)n3)cc21,3.3656,2.468
CCCc1ccc(-c2ccc(N(c3ccc(-c4c(C)cc(C)cc4C)cc3)c3ccc(-c4cc(C)c(C)cc4C)c(C)c3)cc2C)cc1,3.6058,2.9023
c1ccc2c(c1)c1c3c4ccccc4n4c5cccc(c5)c5ccc6sc7ccc(cc7c6c5)c5cccc(c5)n2c1cnc34,3.1902,2.556
c1ccc2c(c1)c1cccc3c1n2-c1ccoc1N3,3.0706,2.4894
CCCCCCCCCCCCCCc1nc(-c2cc3c(OCC(CC)CCCC)c4sc(-c5nc(CCCCCCCCCCCCCC)c(-c6ccc(-c7ccc(C)s7)s6)s5)cc4c(OCC(CC)CCCC)c3s2)sc1C,2.4851,1.6445
CCc1sc2c(CC)c3c(CC)c4c(CC)c(CC)sc4c(CC)c3c(CC)c2c1CC,2.5399,1.8849
CCc1cc(N)cc(CC)c1C1C(=O)C(CC)(CC)OC(CC)(CC)C1=O,3.6043,3.4935
O=C1C(=Cc2cc3sc4cc(C=C5C(=O)c6c(F)c(F)c(F)c(F)c6C5=O)sc4c3s2)C(=O)c2c(F)c(F)c(F)c(F)c21,2.4354,1.4607
CCCCCCCCCCN1C(=O)/C(=C/c2cc(F)c(-c3sc(/C=C4\SC(=S)N(CCCCCCCCCC)C4=O)cc3F)s2)SC1=S,2.2884,1.2954
Cn1c2cc(/C=C(\C#N)c3ccc(C#N)s3)sc2c2c3nsnc3c3c4sc(/C=C(\C#N)c5ccc(C#N)s5)cc4n(C)c3c21,2.0599,1.2207
c1ccc(-c2cccc(-c3nc(-c4nc5c6sc7ccccc7c6c6ccccc6c5c5ccccc45)nc4ccccc34)c2)cc1,2.8743,2.2812
Cc1cc(C)c(B2c3ccccc3-c3cc4c(cc32)-c2ccc(N)cc2B4c2c(C)cc(C)cc2C)c(C)c1,1.7851,1.3349
O=[N+]([O-])c1ccc(N2c3ccccc3Sc3cccnc32)cc1,2.6802,2.401
c1ccc2c(-c3c4ccccc4c(-c4ccncc4)c4ccccc34)ccc(-c3c4ccccc4c(-c4ccncc4)c4ccccc34)c2c1,3.0703,1.7312
c1ccc2cc3c(ccc4c(-c5ccc(-c6cnc7c(ccc8cccnc87)c6)cc5)cccc43)cc2c1,3.3083,2.0412
CCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2cc(-c3ccc(-c4ccc(C)s4)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCC)C3=O,1.8118,1.4721
[C-]#[N+]c1ccc(N(c2ccccc2-c2ccccc2)c2ccc3ccc4c(N(c5ccc(C#N)cc5)c5ccccc5-c5ccccc5)ccc5ccc2c3c54)cc1,2.6983,1.8551
CCc1cc(-c2sc(C(C)C)cc2CC)sc1-c1cc(CC)c(-c2cc(CC)c(C(C)C)s2)s1,3.076,2.0533
CCC1OC2(OC1CC)c1cc(C(C)(C)C)sc1-c1sc(C(C)(C)C)cc12,3.2934,1.9345
CN(c1ccc(N(c2ccccc2)c2cccc3ccccc23)cc1)c1cccc(C#N)c1,3.1241,2.489
Cc1ccc2c(c1)C(c1ccc(C(C)(C)C)cc1)(c1ccc(C(C)(C)C)cc1)c1cc3c(cc1-2)C(c1ccc(C(C)(C)C)cc1)(c1ccc(C(C)(C)C)cc1)c1cccc2c(C)ccc-3c12,3.2712,2.1993
Cc1c[nH]c(=O)nc1OCc1ccc(Oc2ccc(F)c(F)c2)c(C#N)c1,4.3377,3.2623
c1ccc(-c2nc(-c3ccccc3)nc(-n3c4ccccc4c4ccc5[nH]c6ccccc6c5c43)n2)cc1,2.8057,2.7937
CC(C)c1ccc2c3ccc4ccccc4c3n(-c3ccccc3)c2c1,3.7137,2.6642
Brc1ccc2sc3c4cc(Br)ccc4sc3c2c1,3.754,2.662
CC#Cc1cc(CC)c(C2C(=O)CC(C)(C)CC2=O)c(CC)c1,4.1202,3.1144
CCCCC1=C(CC)/C(=C2/C(=O)N(CC)C(CC)=C2CC)C(=O)N1CC,1.9649,0.3219
Cc1ccc(-c2c3ccccc3c(Br)c3ccccc23)c2ccccc12,3.0471,1.7017
Cc1cc2c(cc1C)N(c1ccc(C(C)(C)C)cc1)[Si]1(O2)Oc2cc(C)c(C)cc2N1c1ccc(C(C)(C)C)cc1,4.1416,3.3825
CCCCC(CC)COC(=O)CCCCOC(=O)CCCCCOC(=O)CCCOC(=O)C(C)C,5.6697,5.139
c1ccc(-c2ccc(-c3cc4c(c5cc(-c6ccccc6)ccc5n4-c4nc(-c5ccccc5)cc(-c5ccccc5)n4)c4c3oc3c(-c5ccccc5)cccc34)cc2)cc1,2.8995,2.5866
CCN(C)c1ccc(N(CC)c2ccccc2-c2ccccc2)cc1,3.7688,3.2406
Cc1cnc2c(c1)N(c1ccccc1C)C1Cc3ccccc3N21,3.5562,2.9301
Cc1ccc(-c2c3ccccc3c(-c3ccc4ccccc4c3)c3ccc(-n4c(-c5ccccc5)ccc4-c4ccccc4)cc23)cc1C,2.7206,1.7082
CCCCCCCCCCCCc1cc(C)sc1/C=C/c1sc(-c2ccc(C)c3c2C(=O)N(CCCCCCCCCCCC)C3=O)cc1CCCCCCCCCCCC,2.3318,1.6455
Brc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)c2c1,3.6598,2.91
c1ccc(N(c2cccc3c2CCCC3)c2c3ccccc3c(N(c3ccccc3)c3cccc4c3CCCC4)c3cc4c(cc23)CCCC4)cc1,2.9434,2.2911
c1ccc(-c2ccc(-n3c4ccccc4c4cc(-c5ccc(-c6ccc7c(c6)c6ccccc6n7-c6cccc7c6oc6ccccc67)cc5)ccc43)cc2)cc1,3.3132,2.8576
CC1(C)c2cc3c(cc2-c2sc(C=O)c(Br)c21)C(C)(C)c1c-3sc(C=O)c1Br,3.0148,1.9118
c1ccc2c(c1)-c1ccccc1C21CCCCCC1,4.4559,3.0437
[3H]CCc1csc(-c2nc3c(-c4cccs4)c4sc(-c5cc(CC[3H])cs5)nc4c(-c4cccs4)c3s2)c1,2.7452,1.9148
c1ccc(-c2ccc(-n3c4ccccc4c4cc(-c5ccc6oc7ccccc7c6c5)ccc43)nc2)cc1,3.4908,2.9385
c1ccc(-c2cccc(-c3ccccc3-c3ccc4c5ccccc5c5ccc(-c6ccccc6-c6cccc(-c7ccccc7)c6)cc5c4c3)c2)cc1,3.7246,2.7285
CCc1sc2c3c(sc2c1CC)C1=C2C(=O)N4C=Cc5c(sc6c(CC)c(CC)sc56)C4=C2C(=O)N1C=C3,2.0827,1.0508
Brc1cc2cc([SiH2]c3ccc4sc(Br)cc4c3)ccc2s1,4.4622,3.0591
CCc1cc(C)sc1CC,4.959,3.2398
CCc1ccc2c(c1)oc1cc3oc4cc5oc6cc(CC)ccc6c5cc4c3cc12,3.8005,2.9506
CCc1nc2c(C(C)C)c3sc(CC)nc3c(C(C)C)c2s1,3.9518,2.8584
CNCC(=O)C[C@@H](C)C(=O)NC(Cc1ccccc1)C(=O)C[C@@H](CC(=O)O)C(=O)O,4.0598,3.7172
CCc1cc(N)c2c(CC)c(C)sc2n1,4.3743,3.0546
Cn1c2cc(-c3ccccc3)ccc2c2c3ccccc3[nH]c21,3.7392,2.9298
COc1ccc(C(=O)NCCN(C)C)cc1-c1ccc(-c2ccc(Br)cc2)n1-c1ccccc1,3.728,2.7862
CC1(C)c2ccccc2-c2c3c1cccc3cc1c2c2ccc3ccccc3c2n1-c1nc2ccccc2c2nc3ccccc3n12,2.8629,1.9145
Cc1cc(NS(=O)(=O)c2cccc(Cl)c2)c2c(C)c(-c3nccc4ccccc34)sc2n1,1.805,0.6385
c1ccc(-c2ccc(N(c3ccc4ccccc4c3)c3ccc4c(ccn4-c4ccccc4)c3)cc2)cc1,3.182,2.4965
CCN1C(=O)C2=C(C)BC(C)=C2C1=O,2.0485,1.0404
c1ccc(-c2ccc(Nc3cccc(-n4c5ccc(-c6ccccc6)cc5c5cc(-c6ccccc6)ccc54)c3)cc2)cc1,3.6821,2.9116
c1ccc(-c2ccc(-c3nc(-c4ccc5c(c4)-c4ccccc4C54c5ccccc5-c5ccccc5-c5ccccc54)nc(-c4cccc5oc6ccccc6c45)n3)cc2)cc1,3.3906,2.7444
O=c1c2ccccc2nc(-c2cccc(Br)c2)n1-c1ccccc1,4.0082,2.9256
CCCCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,7.279,7.2233
Cc1cccc(-c2c(C)sc3nc(C)cc(NS(=O)(=O)c4cncc(Br)c4)c23)c1,3.5324,2.8667
C=Cc1ncnc(N2c3ccccc3N(C)c3ccccc32)n1,2.9738,2.7769
Cc1cc(C)c(C2=C3C(=O)NC(c4sc(C)cc4C)=C3C(=O)N2)s1,2.409,1.0665
Brc1c2ccccc2c(C2=CC=CCC2)c2ccccc12,2.9982,1.6915
CCc1ccc(Oc2cnc3ccc(Br)cc3n2)cc1C1=C(O)CC2(CCOCC2)CC1=O,3.5917,2.8115
CCc1nc2c(c(CC)c1CC)C(C)=C(C)c1c(nc(CC)c(CC)c1CC)N2CC,3.6457,2.9152
CCOC(=O)c1c(C)nc2sc(CC(=O)OC(C)(C)C)c(-c3cccc(C)c3)c2c1NS(=O)(=O)c1cccc(Cl)c1,3.5026,2.829
[C-]#[N+]C(C#N)=C1c2cc(C)sc2-c2sc(C)cc21,1.7028,1.1913
Cc1ccc(-c2cc3c(c4ccc5ccccc5c24)-c2ccc4c(c2C3(C)C)C(C)(C)c2ccccc2-4)s1,3.1757,2.2247
c1ccc2cc(-c3c4ccc(-c5cc6ncccc6c6ccccc56)cc4c(-c4ccc5ccccc5c4)c4ccc(-c5cccc6ccccc56)cc34)ccc2c1,2.8742,1.6764
Cn1cc(-c2ccccc2)c(-c2cc3cccnc3[nH]2)c1,3.9628,2.8098
CCCCCCCCCCCc1c(CCCCCCCCCCC)c2cc(Br)cc(C)c2c2ccc(Br)cc12,3.7092,2.5814
CCC(C)(C)C(=O)OCCSC(C)C(=O)Nc1c(C(=O)OC2C(C(C)(C)C)CC(C)CC2C(C)(C)C)c(C(C)C)c(/C=C2\N=C(NC(=O)C(C)(C)C)C(C(=O)OC3C(C(C)(C)C)CC(C)CC3C(C)(C)C)=C2C(C)C)n1[Zn]NS(=O)(=O)C(F)(F)F,2.6422,1.5598
OCCc1ccc(-c2ccc(-c3c(F)c(F)c(Br)c4nsnc34)cc2)cc1,2.7613,1.9935
CN1C(=O)C2=C(c3ccc(-c4ccccc4O)s3)N(C)C(=O)C2=C1c1ccc(-c2ccccc2O)s1,2.1037,0.9123
CCCCc1sc2c(CC)c3c(c(CC)c2c1CC)Cc1c-3c(CC)c2sc(C)c(CC)c2c1CC,2.5465,2.0059
c1ccc2c(c1)-c1ccccc1N(c1ccc3cc4cc(N5c6ccccc6-c6ccccc6-c6ccccc65)ccc4cc3c1)c1ccccc1-2,2.8646,1.7493
Brc1cc(Br)cc(N(c2ccccc2)c2cc3ccccc3c3ccccc23)c1,3.377,2.5859
c1ccc(-c2cc(-c3ccccc3)cc(-n3c4ccccc4c4c5c(ccc43)N(c3ccccc3)c3ccccc3O5)c2)cc1,2.8365,2.5016
CN1CCN(S(=O)(=O)c2c(Cl)ccc(N)c2O)CC1,4.0383,3.4467
CCc1ccc(-c2ccc(C)cc2SOOO)c(S(=O)(=O)O)c1,3.52,2.5041
Cc1ccc(N(c2ccc(C)c(F)c2)c2c(F)c(F)c(C)c(F)c2F)cc1F,3.8161,3.1087
CCn1c(C)ccc1-c1ccc(-c2ccc(C)s2)c2nsnc12,2.151,1.3924
Cc1cccc(N(c2cccc(C)c2)c2ccc3c(c2)C(C)(C)c2c-3ccc3c2C(C)(C)c2cc(N(c4cccc(C)c4)c4cccc(C)c4)c4ccccc4c2-3)c1,2.732,2.0484
Cc1ccc2c(c1)c1cc(N(c3ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)cc3)c3ccc(-c4nc5ccccc5s4)cc3)ccc1n2-c1ccccc1,2.911,2.306
c1ccc2c(B3OCCO3)c3ccccc3c(B3OCCO3)c2c1,3.0597,1.704
COc1ncc(Cn2cc(F)c(OCCc3cnc(Oc4ccc(F)c(C(F)(F)F)c4)c(F)c3)nc2=O)cn1,4.2574,3.0753
CCC1=C(C)Cc2c(CC)c(CC)c3c(CC)c(C)sc3c21,3.9038,2.5756
CCC1(CC)c2cc3cc4c(cc3cc2-c2sc(Br)cc21)C(CC)(CC)c1cc(Br)sc1-4,3.2006,2.0706
Cc1cc2c(C(=O)NCC3(O)CCCCC3)cccn2n1,3.4271,2.4786
c1ccc(-c2cc(-c3ccc4ccccc4c3)cc(-n3c4ccccc4c4cc(-c5ccc6[se]c7ccccc7c6c5)c5c6ccccc6sc5c43)c2)cc1,3.3728,2.6195
c1cc2cccc3c4cccc5c(-c6nc(-c7ccc8oc9cccc%10cccc(c%11cccc7c8%11)c%109)nc(-c7ccc8oc9cccc%10cccc(c%11cccc7c8%11)c%109)n6)ccc(oc(c1)c23)c54,2.9483,2.116
Brc1cc(N(c2ccccc2)c2ccc(-c3ccccc3)cc2)cc(N(c2ccccc2)c2ccc(-c3ccc4sccc4c3)cc2)c1,3.4871,2.7816
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3nc(-c4ccccc4)n4ccccc34)ccc2-c2ccc(-c3nc(-c4ccccc4)n4ccccc34)cc21,2.8514,2.0951
C=C=C=C=C=C=C=CC1(CCCCCCCC)c2cc(Br)ccc2-c2cc3c(cc21)-c1ccc(Br)cc1C3(c1ccc(C(C)(C)C)cc1)c1ccc(C(C)(C)C)cc1,2.2502,1.0252
CCc1cc2c(C)c3sc(C)cc3c(C)c2s1,3.8378,2.5981
CCn1c(=O)c2cc(C)sc2c2sc(C)cc2c1=O,3.3123,2.0839
CCc1c(CC)c(C(C)(C)C)c2nsnc2c1C(C)(C)C,3.4112,2.1737
c1ccc(-c2cccc(-n3c4ccccc4c4cc(-c5ccc6oc7ccccc7c6c5)ccc43)n2)cc1,3.3743,2.9613
CN1C=CC(=C/C=C/c2oc3ccccc3[n+]2C)C=C1,2.8353,1.5901
Cc1nc(C2=CCNCC2)cc(-n2ncc3cc(C)c(C4=CCOCC4)cc32)n1,3.8664,2.9657
[C-]#[N+]c1ccc(NC(=O)C(C)(C)C)c(O)c1S(=O)(=O)C(C)(C)C,4.051,2.8764
CCc1c(CC)c2sc(C(C)(C)C)cc2c2sc(C(C)(C)C)cc12,4.1137,2.9096
CCOC1N(c2ccc(C)cc2)c2nccnc2N1c1ccc(C)cc1,3.7452,2.7856
CC(C)CCCC(C)CCN1C(=O)C2=C(c3ccc(-c4ccc(-c5cccs5)s4)s3)N(CCC(C)CCCC(C)C)C(=O)C2=C1c1ccc(-c2ccc(-c3cccs3)s2)s1,1.9286,0.9548
CCCCCCC(CCCC)CN1C(=O)c2c(C)sc(-c3cc4cc5c(OC)c6sc(C)cc6cc5c(OC)c4s3)c2C1=O,2.2994,1.5184
CC(C)c1cc2cc3ccccc3cc2s1,3.5979,2.2705
CCCCCCc1cc(-c2ccc(-c3ccc(N)cc3)c(CC)c2)c(CCCCCC)cc1-c1ccc(-c2ccc(N)cc2)c(CC)c1,4.2118,3.2368
CCCCCCCCC1(CCCCCCCC)c2cc(C)ccc2-c2cc3c(cc21)-c1ccc(C)cc1C3(c1cccc(C=O)c1)c1cccc(C=O)c1,2.9319,2.5775
CCCN(C)c1ccc(-c2ccc3c(c2)C2(CC3(CC)CC)CC(CC)(CC)c3ccc(-c4ccc(N(C)CCC)cc4)cc32)cc1,3.9869,2.9954
Cc1cc(C)c(C2=C(O)[C@H]3[C@@H](C2=O)[C@]2(C)CC(C)[C@@]3(C)O2)c(C)c1,3.9329,3.3384
N#Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)ccc1-2,2.9829,1.7277
c1ccc(N(c2ccccc2)c2ccc3sc4[se]c5ccc(N(c6ccccc6)c6ccccc6)cc5c4c3c2)cc1,1.8731,0.3712
c1ccc(C2c3ccccc3-c3c2c2ccccc2n3-c2cccc(-n3c4ccccc4c4c3c3ccccc3n4-c3ccccc3)c2)cc1,3.4548,2.565
CCc1ncc(Cc2c[nH]c(OCCc3ccc(Oc4ccc(Cl)c(C(F)(F)F)c4)cc3)nc2=O)cn1,4.1836,3.4361
C1=CC2CC1CC2CC1CCCC1,5.7847,3.7583
CCc1cc2c(s1)-c1cc3c(cc1C2(c1ccc(C)s1)c1ccc(C)s1)-c1sc(-c2ccc(CC)c4nsnc24)cc1C3(c1ccc(C)s1)c1ccc(C)s1,2.1144,1.4455
CCCCCCCCN1C(=O)c2c(C)oc(-c3cc4c(s3)-c3sc(C)cc3[Ge]4(CCCCCCCC)CC(CC)CCCC)c2C1=O,2.773,1.6642
CCn1c2ccc(C(C)C)cc2c2cc3c(cc21)c1cc(C(C)(C)C)ccc1n3CC,3.1274,2.5234
C#Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)[se]1,3.0397,2.1226
CCOC(C)Oc1ccc(C2(c3ccc(OC(C)OCC)cc3)c3ccccc3-c3ccccc32)cc1,4.1908,3.0233
Cc1ccc(-c2nc(-n3c4ccccc4c4cc(/C=C/c5c(-c6ccccc6)n(-c6ccccc6)c6ccccc56)ccc43)nc3ccccc23)cc1,2.396,2.1035
N#Cc1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2cc(Cl)ccc21,4.0174,3.0084
CCc1c(C)sc(-c2sc(-c3cc4c(s3)-c3sc5c(c3C4)C(CC)(CC)c3cc4c(cc3-5)C(CC)(CC)c3c-4sc4c3Cc3cc(C)sc3-4)c(CC)c2CC)c1CC,1.7656,0.919
Clc1nc(-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2c(n1)sc1ccccc12,3.5831,2.7821
CCCCCCCCCCCCc1c2ccsc2c(CCCCCCCCCCCC)c2ccsc12,3.7739,2.5466
c1ccc2c(c1)ccc1cc(C3=NC4=NC(c5cc6ccc7ccccc7c6c6ccccc56)=NC5=NC(c6cc7ccc8ccccc8c7c7ccccc67)=NC(=N3)N45)c3ccccc3c12,2.4694,2.0708
COc1c(C)sc2c1sc1c3sc(C)c(C)c3sc21,3.6394,2.3181
CC1(CNc2cc(Nc3cnc(C#N)cn3)ncn2)CCNCC1,3.7874,2.933
CCCCCCCCCCCCCCCCc1ccc(C)s1,5.1229,3.2321
c1ccc2c(c1)oc1cc3oc4cccc5cccc(c6cccc(c12)c36)c54,3.1812,2.1477
CCCCc1ccc(N(c2ccc(CCCC)cc2)c2ccc3c(c2)Cc2cc(-c4ccc(C=C(C#N)C(=O)O)cc4)ccc2-3)cc1,1.9627,1.7726
c1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccccc5)cc4)nc(-n4c5ccccc5c5cc6c(cc54)sc4ccc5c7ccccc7n(-c7ccccc7)c5c46)n3)cc2)cc1,2.8013,2.7433
c1ccc2cc(-c3ccc(-c4ccc5c6cc7ccccc7cc6c6nc7ccccc7n6c5c4)cc3)ccc2c1,3.2622,2.2198
CCCCCCc1cc(-c2cc3c4c(c(-c5cc(CCCCCC)c(-c6ccccc6)s5)cc5c4c2C(=O)N(CCCCCCOC(=O)OC(C)(C)CCCC)C5=O)C(=O)N(CCCCCCOC(=O)OC(C)(C)CCCC)C3=O)sc1-c1ccccc1,1.914,1.4737
[C-]#[N+]/C(C#N)=C1\C(=C(C)C)C(=O)c2ccccc21,3.3505,2.2533
c1ccc(-c2ccc(N(c3ccc4c(ccn4-c4ccccc4)c3)c3cccc4ccccc34)cc2)cc1,3.0259,2.4515
COc1ccc(-c2cnc(Cl)cc2NCC2(F)CCN(C(=O)OC(C)(C)C)CC2)cc1,4.3195,3.3168
c1ccc2c(c1)oc1ccc(-c3ccc(Cc4ccc(-c5ccc6oc7ccccc7c6c5)cc4)cc3)cc12,4.0878,3.1039
CC1(C)c2ccccc2-c2ccc(C(c3ccc(-c4ccccc4)cc3)c3cccc4c3-c3ccccc3C43c4ccccc4-c4ccccc43)cc21,4.1506,2.9883
c1ccc(C2(c3cccc(-c4nc(-c5ccc6c(c5)oc5ccccc56)nc(-c5cc6ccccc6c6ccccc56)n4)c3)c3ccccc3-c3ccccc32)cc1,3.2995,2.479
Fc1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3cc(-c5cc6ccccc6s5)ccc3n4-c3ccccc3)cc2)cc1,3.3926,2.6332
CCc1cc(C)cc(CC)c1C1=C(OC(=O)C(C)(C)C)[C@@H]2[C@H]3CC[C@H](O3)[C@@H]2C1=O,3.5817,3.1668
CCc1c(C)sc(-c2cc3c(CC)c4c(=O)c(C)cc4c(CC)c3c2=O)c1CC,1.6378,1.0
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc(-c3nc(-c4ccccc4)nc4c3-c3ccccc3C43c4ccccc4-c4ccccc43)cc2)cc1,3.4265,2.609
CN(C)c1ccc(C=CC2=CC(=C3C(=O)c4ccccc4C3=O)C=C(C(C)(C)C)O2)s1,2.5732,1.5726
CCc1ccsc1-c1nc2c(CC)c3nc(-c4sccc4CC)oc3c(CC)c2o1,3.3963,2.4607
