SMILES,TDDFT_S1,TDDFT_T1
C(#Cc1ccc(C#Cn2c3ccccc3c3cnccc32)c2nn[nH]c12)c1ccc2c(c1)Oc1ccccc1O2,2.8801,1.9785
N#Cc1cc(C#N)c(COCc2cc(F)c(F)c(F)c2)c(C#N)c1COCNc1ccccc1,2.1031,2.088
O=c1cc[nH]c2cc(CSCn3c4ccccc4c4ccccc43)ccc12,3.6185,3.0186
O=C1C(O)Oc2ccccc2N1O,4.408,3.2383
N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)C1,3.4779,2.7573
c1ccc2sc(CSCc3ncc(CSCn4c5ccccc5c5ccccc54)c4[nH]ccc34)cc2c1,3.8422,3.0201
Cc1c(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)ccc(-c2cnc3cncc(-c4ccc(-c5ccc(N(C)C)cc5)c(C)c4C)c3c2)c1C,2.856,2.6803
CN1C(=O)c2cccc3c2c(cc2nnsc23)C1=O,3.5696,2.4222
C(=Cc1cncc2c1[SiH2:2]c1c(C=Cc3coc4ccccc34)cncc1-2)c1ccnnc1,2.8561,2.1445
Cc1cc(C)c(-c2cccc3scnc23)c(C)c1-c1cc(F)c(F)c(F)c1,4.3431,3.2781
Cc1cc(-c2ccccc2)sc1C1=C(c2sc(-c3ccccc3)cc2C)C(F)(F)C(F)(F)C1(F)F,2.9359,2.1017
C(=Cc1c(C=Cc2ccc(-n3c4ccccc4c4ccccc43)cc2)ccc2ccccc12)Nc1ccccc1,2.7277,1.9427
CC#Cc1cnc2c(c1)[SiH2:2]c1cc(C#Cc3cccs3)cnc1-2,3.2307,2.1531
CN1c2ccccc2N(C)c2cc(CSCc3ccc(-c4ccc(CSCc5cncc6c5[SiH2:2]c5ccncc5-6)cn4)nc3)ccc21,2.2617,2.2617
O=C1C(=CC=C2C=CN(CC(O)CO)C=C2)C(=O)c2ccccc21,2.8923,1.5665
Cn1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6nc7ccccc7o6)cc5)c5nn[nH]c45)cc3)cccc21,3.0822,2.3189
CN1c2ccccc2N(C)c2cc(-c3ccc(-c4nnc(-c5ccc(-c6cc7ccccc7s6)cc5)s4)cc3)ccc21,2.0057,1.8048
N#CC=Cc1ccc2c3ccccc3c3nccnc3c2c1,3.4823,2.329
Cn1c2ccccc2c(=O)c2ccc(-c3ccc(C4c5ccccc5-c5ccccc54)c4c3C(=O)C=CC4=O)cc21,1.8039,1.7869
C(#CN1c2ccccc2Sc2ccccc21)c1nccc2[nH]ccc12,3.4615,2.6404
O=C1C=CC(=O)C(C(c2ccccc2)c2ccnc3c2[CH2:2]c2cccnc2[SiH2:2]3)=C1,2.4503,2.0036
CCc1c(C)c(-c2cccn2C(=O)OC(C)(C)C)n2c1C=C1C(C)=C(CC(=O)OC)C(C)=[N+]1[B-]2(F)F,2.6341,1.402
Cn1c2ccccc2c(=O)c2ccc(-c3ccc(-c4cncc5c4[nH]c4c(-c6ccc(-n7ccnc7)cc6)cncc45)cc3)cc21,3.3005,2.6122
CC1C=C(C2CCC(c3nc4nc5nc(C6CCC(n7cc[nH]c7=O)CC6)oc5cc4o3)CC2)c2ccccc21,3.6827,2.9877
CCCCOC(=O)/C=C/C1=C(C)C2=Cc3c(C)c(/C=C/C(=O)OCCCC)c(C)n3[B-](F)(F)[N+]2=C1C,2.5509,1.5003
O=C(NN=Cc1ccc(O)cc1)c1ccc(Cn2c3ccccc3c3ccccc32)cc1,3.5488,2.5164
O=[SH](=O)c1cc(-c2ccc3c(c2)oc2ccccc23)cc(N2c3ccccc3CCc3ccccc32)c1,2.8419,2.7539
N#Cc1ccc(C=Cc2cc3nc4ccoc4nc3o2)c(C#N)c1C#N,2.896,1.6825
Cc1cc(C)c(S(=O)(=O)c2c(C)cc(C)c(-c3ccc4c(c3)sc3ncccc34)c2C)c(C)c1-c1ccc2cc(N(C)C)ccc2c1,3.2513,2.5678
c1csc(CSCc2c3nc[nH]c3c(CSCc3nc4ccccc4s3)c3[nH]cnc23)c1,3.0354,2.7421
c1ccc(P(c2ccccc2)c2ccc(-c3cncc(-c4ccc(-n5cnnc5)cc4)c3)cc2)cc1,3.8517,3.035
CC(C)(C)c1ccc2c(N(c3ccccc3)c3cccc4ccccc34)c3cc(C(C)(C)C)ccc3c(-c3ccc(C=O)s3)c2c1,2.6035,1.7038
Cc1cc(C)c(-c2c3scnc3cc3ncsc23)c(C)c1-c1ccc2c(c1)[nH]c1cnccc12,3.9396,2.9931
Cc1c(-c2ccc3c(c2)oc2cc(-c4ccc(-n5c6ccncc6c6cnccc65)c(C)c4C)ccc23)ccc(-n2cnnc2)c1C,4.0086,2.9594
C(#Cn1c2ccccc2c2c3ccccc3[nH]c21)c1ccc(C#Cn2c3ccccc3c3c4ccccc4[nH]c32)c2ocnc12,2.8544,2.2317
C(=Cc1coc2nc3occ(C=CP(c4ccccc4)c4ccccc4)c3nc12)c1ccc2c(c1)sc1ccccc12,2.9902,1.9799
CC1(C)c2ccccc2N(c2nc3nccnc3nc2-c2cc3ccccc3s2)c2ccccc21,1.8294,1.81
c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7c(c6)oc6ccccc67)cc5)cn4)nc3)cc2)c2cccnc2c1,3.3637,2.5621
CC(C)(C)c1ccc2c3ccccc3n(-c3ccc(-c4ccc(-n5c6ccccc6c6ccc(C(C)(C)C)c(C(C)(C)C)c65)cc4)cc3)c2c1C(C)(C)C,3.4915,2.6886
c1ccc2c(CSCn3c4ccccc4c4c5ccccc5[nH]c43)c(CSCn3cccn3)ccc2c1,2.9969,2.5887
Cc1cc(Nc2ccccc2)cc(C)c1-c1c2nc[nH]c2c(-c2cc(C)c(-n3nnc4ccccc43)c(C)c2)c2[nH]cnc12,2.8436,2.5307
c1ccc2c(c1)-c1ccccc1C2COCc1ncncn1,3.7688,3.0679
Cn1c(=O)c2c(=O)[nH]c3cccc4c3c2c2c(cccc21)C4=O,2.7458,2.1711
CN(C)c1ccc2cc(-c3c4ccccc4c(C4=CC(=O)C=CC4=O)c4nsnc34)ccc2c1,1.2601,1.0529
C[N+](C)(C)c1cccc(N=Nc2ccc(Nc3nc(Cl)nc(Cl)n3)cc2NC(N)=O)c1,2.5849,1.5767
c1ccc(C(c2cncc3c2[SiH2:2]c2ccncc2-3)c2c3ncoc3c(C(c3ccccc3)n3cccn3)c3ncoc23)cc1,3.9984,2.9793
O=C(NN=Cc1ccc(O)cc1O)c1ccncc1,3.5676,2.4643
Cn1ccc2c(-c3ccc(-c4c(C#N)cc(C#N)c(-c5ccc(P(c6ccccc6)c6ccccc6)cc5)c4C#N)cc3)cccc21,2.6169,2.4217
CC1(C)c2ccccc2N(c2sc(-c3cncc4nccnc34)c3nccnc23)c2ccccc21,1.7397,1.4372
Cn1c(P(c2ccccc2)c2ccccc2)c(P(=S)(c2ccccc2)c2ccccc2)n(C)c1=S,3.3112,2.9514
CC1c2ccccc2-c2ccc(-c3ncnc(-n4cnc5ccccc54)n3)cc21,3.5454,2.5905
F[B-]1(F)n2c(Sc3ccccc3)ccc2C(Sc2ccccc2)=C2C=CC(Sc3ccccc3)=[N+]21,2.3782,1.2875
c1cc(C2CCC(c3coc4ccccc34)CC2)c2cncnc2c1,3.7675,2.8089
c1ccc(C(c2ncncn2)N2c3ccccc3Sc3ccccc32)cc1,2.7051,2.6425
c1cnn(C2CCC(c3cncnc3)CC2)c1,4.2855,3.7505
c1ccc2c(c1)[nH]c1ccc3c(c4ccccc4n3C3CCC(c4ncon4)CC3)c12,3.3558,2.6794
CC1(C)c2ccccc2N(c2ccc(-c3ccc(-c4ccc(-c5c6ccccc6c(-c6ccc(-c7ccc(-c8ccc(N9c%10ccccc%10C(C)(C)c%10ccccc%109)s8)s7)s6)c6nsnc56)s4)s3)s2)c2ccccc21,1.6937,0.8948
NC(Cc1cnc[nH]1)C(=O)O,5.1353,4.2237
CN(C)c1ccc(C(c2ccccc2)c2nnc(C(c3ccccc3)c3coc4ccccc34)n2C)cc1,4.2307,3.2806
N#Cc1ccc(C(c2ccccc2)n2nnc3ccccc32)cc1C#N,3.8503,3.1391
CS(=O)(=O)c1ccc(C(c2ccccc2)c2ccc3c(c2)oc2ncccc23)cc1,4.3131,3.0663
O=C1C=C(COCn2cnc3nc4nc[nH]c4nc32)C(=O)N1,3.2464,2.9292
c1ccc2c(c1)CCc1ccccc1N2C1CCC(c2ccc(C3CCC(c4ccnc5c4ccc4cccnc45)CC3)c3sccc23)CC1,3.6749,2.8093
COC(=O)Cn1cc(-c2ccc3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3C)nn1,2.7557,1.4893
CC1(CS(=O)(=O)O)C(=CC2=C([O-])C(=C[CH2+]3N(CC(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)CS(=O)(=O)O)C2=O)N(CS(=O)(=O)O)c2ccc(S(=O)(=O)O)cc21,1.3231,1.1268
Cc1c(-c2ccc(-c3ccc(-n4ccnc4)c(C)c3C)c3c2C(=O)NC3=O)ccc(N2c3ccccc3Sc3ccccc32)c1C,2.0728,2.0725
Cn1cnnc1COCc1ccc2c(c1)Oc1ccccc1O2,4.0061,3.0886
CCOCc1cncc(COCC2=CC(C)c3ccccc32)n1,4.0068,3.0002
CC1(C)c2ccccc2-c2ccc(COCc3c4ccoc4cc4ccoc34)cc21,4.0735,2.7532
Cc1cc(-c2ccc3c(c2)-c2cnccc2[SiH2:2]3)cc(C)c1-c1c[nH]c2nc3occc3nc12,3.5007,2.7437
c1ccc2cc3c(CSCc4coc5ccccc45)cccc3cc2c1,3.0772,1.7517
COC(=O)C1=C2C(C)=C(Cl)C(C)=[N+]2[B-](F)(F)n2c(C)c(Cl)c(C)c21,2.7393,1.4
Cc1[nH]c2ccc3ccccc3c2c1C=CC1=CCN(C)C=C1,3.3322,1.9803
Cc1cc(C)c(-c2cncc3c2-c2c(-c4c(C)cc(C)c(-c5cccs5)c4C)cncc2[SiH2:2]3)c(C)c1-c1cnc2oc3ncccc3c2c1,3.5145,3.0086
N#Cc1c(CSCc2ccc3cnc4ccccc4c3c2)cc(CSCc2cccs2)c(C#N)c1C#N,3.1619,2.7938
c1ccc2c(c1)ccn2-c1ccc(-c2ccc(-c3ccc(-c4ccc5c(c4)oc4ncccc45)cc3)c3ocnc23)cc1,3.1416,2.5182
CN(C)c1ccc2cc(C#Cc3cnc4ncc(C#Cc5ccc6c(c5)oc5ncccc56)cc4c3)ccc2c1,2.5714,2.0668
Fc1ccc(C#CC2=Cc3ccccc3C2)c(F)c1F,3.5186,2.098
NC1=CC(=NO)C(=O)c2ccccc21,2.6953,1.3941
CCOC(=O)C1=C(C(C)C)NC(=S)N[C@H]1C=Cc1ccc(C)cc1,3.2621,2.6493
C=Cc1c2[nH]c(c1C)C=c1[nH]c(c(CCC(=O)OC)c1C)=Cc1[nH]c(c(C)c1CCC(=O)OC)C=c1[nH]c(c(C)c1C=C)=C2,0.8627,0.2952
O=c1[nH]ccn1-c1ccc(-c2nnco2)cc1,3.7486,2.8589
c1ccc(N(c2ccccc2)c2ccc(-c3coc4nc5occ(-c6ccc(-c7ccnc8c7[CH2:2]c7cccnc7[SiH2:2]8)cc6)c5nc34)cc2)cc1,2.5416,2.2521
CCOc1ccc(N(c2ccc(OCC)cc2)c2ccc(-c3sc(/C=C/C4=CC(=C(C#N)C#N)c5ccccc5N4CC)c4c3OCCO4)cc2)cc1,2.221,1.5691
c1ccc(C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2cnc3ccccc3c2)cc1,3.5676,2.8469
c1ccc2c(c1)oc1cc(COCc3cncc(COCc4ccc5c(c4)oc4ccccc45)c3)ccc12,4.4281,3.1481
c1ccc(C(c2nnc[nH]2)c2nc3ccccc3s2)cc1,4.543,3.3417
Cn1ccc2c(C3CCC(c4ccc(C5CCC(c6ccc7c(c6)[CH2:2]c6ncccc6[SiH2:2]7)CC5)c5ccsc45)CC3)cccc21,4.1155,3.055
COc1ccc(-c2ccc(C=Nn3c(C)nn(CN4CCOCC4)c3=S)o2)c([N+](=O)[O-])c1,2.4465,2.086
CC1c2cc(C#Cc3cocn3)ccc2-c2ccc(C#CN3c4ccccc4Sc4ccccc43)cc21,3.055,2.2567
Cc1c(-c2ncc(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)c(C)c3C)c3[nH]ccc23)ccc(-n2cnc3cc4nc[nH]c4cc32)c1C,3.5266,2.7414
FC(F)(F)c1ccc(C#Cc2ccc3c(c2)sc2c4ccc(C#Cc5ccc(C(F)(F)F)cc5)cc4sc32)cc1,2.985,2.1035
Nc1ccc2c3c(cccc13)-c1nc3ccccc3nc1-2,2.9556,2.1718
N#Cc1cc(C#N)c(C2CC(n3ccc4cnccc43)CC(c3ccccc3)(c3ccccc3)C2)c(C#N)c1,2.3721,2.3717
N#CC#Cn1c2ccccc2c2ccccc21,3.6593,3.152
c1ccc2c(c1)Oc1ccccc1N2CSCc1cccc2scnc12,3.0158,2.9874
Cn1ccc2c(COCc3ccnnc3)cccc21,3.734,2.8956
O=S1(=O)c2ccccc2-c2ccc(C3CCC(c4c5ncoc5c(C5CCC(c6cc7c8c(c6)CCCN8CCC7)CC5)c5ncoc45)CC3)cc21,2.6657,2.6657
c1cc2c(c(-c3ccc(-c4nc5ccccc5s4)c4ncsc34)c1)[SiH2:2]c1cccnc1[SiH2]2,3.8514,2.7577
O=[SH](=O)n1c2ccccc2c2ccccc21,4.3855,3.1476
Cc1cc(-c2nc3ccccc3o2)c(C)cc1-c1ccc(-c2ccc(-c3cc(C)c(-n4cnc5ccccc54)cc3C)cn2)nc1,3.5181,2.6523
c1ccc(-[c+]2c3ccccc3oc3ccccc32)cc1,2.739,2.0124
Cc1cc(C)c(-c2nc3ccccc3o2)c(C)c1-c1cnccn1,3.9142,3.1266
Cc1cc(-n2ccc3cc4ccoc4cc32)c(C)cc1-c1nc2nc3nc(-c4cc(C)c(-n5c6ccccc6c6c7c(ccc65)[nH]c5ccccc57)cc4C)oc3nc2o1,2.241,2.1618
Cc1cc(C)c(-c2cnc3cc(-c4c(C)cc(C)c(-n5ccc6nc7ccoc7nc65)c4C)cnc3c2)c(C)c1-c1ccc(N(C)C)cc1,3.0116,2.8205
CC1(C)c2ccccc2N(COCc2ccc(F)c(F)c2F)c2ccccc21,4.3693,3.511
Nc1nc(-c2nccs2)c2[nH]cnc2n1,3.2342,2.3493
Cc1cc(-c2ccnc3c2ccc2c(-c4cc(C)c(-n5ccc6ccccc65)cc4C)ccnc23)c(C)cc1-c1cc2ccccc2s1,3.5013,2.7585
Cc1cc(C)n2c1C=C1C=CC(C3OC3C3OC3c3ccccc3)=[N+]1[B-]2(F)F,2.9188,1.4721
O=c1c2ccccc2n(C=Cc2ccc3c(c2)[nH]c2cc(C=Cc4c5scnc5cc5ncsc45)ccc23)c2ccccc12,2.9799,2.0867
C(#Cc1c2scnc2cc2ncsc12)c1coc2nc3occc3nc12,3.2099,2.3081
O=C1C=C(COCc2cc3c4c(c2)CCCN4CCC3)C(=O)N1,2.0141,2.0132
CN(C)c1ccc(CSCc2cnc3cc(CSCc4ccnc5c4[SiH2:2]c4cccnc4[SiH2]5)cnc3c2)cc1,2.9461,2.8519
Cc1nc2c(-c3ccc(-c4sc([Si](C)(C)C)c5nc(C)c(C)nc45)s3)sc([Si](C)(C)C)c2nc1C,2.0785,1.0686
N#Cc1cc(C#N)c(CSCN(c2ccccc2)c2ccccc2)cc1CSCc1c2scnc2cc2ncsc12,2.6425,2.6197
Cc1c(C)c(-c2cccs2)c(C)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1,3.3383,3.0592
O=S1c2ccc(-c3c4ccccc4cc4ccccc34)cc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,3.111,1.7696
CC1(C)c2ccccc2-c2ccc(S(=O)(=O)n3c4ccncc4c4cnccc43)cc21,4.0485,2.9172
CN(C)c1cccc2c(-c3ccc(-c4ccc(C5=CC(=O)C=C(c6ccc(-c7ccc(-c8cccc9c(N(C)C)cccc89)s7)cc6)C5=O)s4)cc3)cccc12,1.5897,1.2753
c1ccc2c(c1)-c1ccccc1C2c1ccc(-c2ncon2)cc1,3.9744,3.0626
CCOCc1cc(COCc2ccc3c(c2)[CH2:2]c2ncccc2[SiH2:2]3)cc([SH](=O)=O)c1,4.6078,3.5929
c1ccc2c(c1)-c1ccccc1C2C1CCC(c2ccc(C3CCC(c4cnc5oc6ncccc6c5c4)CC3)c3scnc23)CC1,3.8333,3.0573
Cc1c(C)c(N2c3ccccc3Sc3ccccc32)c(C)c(C)c1-c1ncon1,3.3284,2.8708
c1ccc(N(CSCc2cncc3c2-c2c(CSCc4ccc5c6ccccc6c6nccnc6c5c4)cncc2[SiH2:2]3)c2ccccc2)cc1,2.9938,2.8437
CCNC[C@H]1O[C@@H](N2C3=NC=N[C@@H](N)C3=N[C@H]2NC)[C@H](O)[C@@H]1O,3.2274,2.5933
Cc1c2c(c3c(C)cc(=O)oc3c1C=O)OC1(C=C2)N(C)c2ccccc2C1(C)C,3.097,2.6348
c1ccc(P(c2ccccc2)c2ccc(-c3ccc(-n4c5ccncc5c5cnccc54)cn3)nc2)cc1,3.4779,2.8009
Cc1cc(N2c3ccccc3CCc3ccccc32)cc(C)c1-c1cccc2c1C(=O)C=CC2=O,1.3162,1.2733
CN1c2ccccc2N(C)c2cc(COCc3cnoc3)ccc21,3.4466,2.8156
Cc1cc(-c2cc(-c3cc(C)c(-n4c5ccccc5c5c6ccccc6[nH]c54)cc3C)c(C#N)c(C#N)c2C#N)c(C)cc1-c1ccc2c(c1)C(C)c1ccccc1-2,1.885,1.8841
c1cnc(-c2ccc(CSCc3nc4cc5ocnc5cc4o3)cc2)nc1,3.9954,3.0233
C[SiH]1c2ccccc2-c2ccc(COCc3cc(COCn4ccnc4)cc(C(F)(F)F)c3)cc21,4.1374,2.9109
CC1C=C(c2cccc(C(F)(F)F)c2)c2ccccc21,4.2209,2.7421
N#Cc1nc2c3ccc(-c4ccc(-c5ccc(-n6ccc7ccccc76)s5)cc4)cc3c3cc(-c4ccc(-c5ccc(-n6ccc7ccccc76)cc5)s4)ccc3c2nc1C#N,2.3051,1.9894
CC1(C)c2ccccc2N(C2CC(c3nc4nc5nc[nH]c5nc4[nH]3)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc21,2.6759,2.6744
CCOC(=O)C1=[N+]2C(=C(c3cccc(O)c3)c3cc(CC)c(C(=O)OCC)n3[B-]2(F)F)C=C1CC,2.6057,1.4038
Cc1cc2sc(-c3ccc4cc5ccccc5cc4c3)cc2s1,2.9124,1.6888
O=S(=O)(O)c1c(N=Nc2ccc3ccccc3c2O)ccc2ccccc12,2.3485,1.6537
Fc1c(F)c(F)c(C2CC(c3cc4nc5ccoc5nc4o3)CC(c3ccccc3)(c3ccccc3)C2)c(F)c1F,3.9896,2.8219
O=C1C(c2cccs2)=C2C(=C(c3cccs3)C(=O)N2c2ccccc2)N1c1ccccc1,2.3941,1.6573
CCCCC(CC)Cc1ccc(-c2c3cc(/C=C(\C#N)c4ccc(C(F)(F)F)cc4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(/C=C(\C#N)c4ccc(C(F)(F)F)cc4)sc23)s1,2.0414,1.3539
CC1=CC(C)=[N+]2C1=Cc1c(C)c(CCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C)c(C)n1[B-]2(F)F,2.8961,1.4509
N#CC(C#N)=C1c2cccnc2-c2ncc(-n3c4ccccc4c4ccccc43)cc21,1.5432,1.4233
Cc1cc(-n2c3c(C)cccc3c3cccc(C)c32)c(C)cc1-c1c2[nH]cnc2nc2nc[nH]c12,3.4312,3.1076
c1ccc(Nc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nn[nH]c34)cc2)cc1,2.8823,2.2649
Cn1ccc2c(C=Cc3cncc4c3-c3c(C=Cc5cnc6c(c5)[SiH2:2]c5cccnc5-6)cncc3[SiH2:2]4)cccc21,2.4764,2.0375
CC1(C)c2ccccc2-c2ccc(CSCc3ccc(CSCc4cocn4)c4scnc34)cc21,3.7847,2.9748
CC(C)C[C@H](CS(C)(=N)=N)C(=O)N[C@H]1Cc2cn(c3ccccc23)CNC1=O,4.4037,2.7636
O=[SH](=O)CSCc1ccnnc1,3.5011,2.7083
c1ncnc(CSCc2cocn2)n1,3.6536,3.3637
Cc1cc(C)c(-c2sc(-c3sc(C)cc3C)c3c2SC(=C2Sc4c(-c5sc(C)cc5C)sc(-c5sc(C)cc5C)c4S2)S3)s1,2.8904,2.37
O=S1(=O)c2ccccc2-c2ccc(C3CCC(c4nc5nc6nc(C7CCC(c8cnc9c(c8)[SiH2:2]c8cccnc8-9)CC7)oc6cc5o4)CC3)cc21,4.0841,2.8944
Cn1c(-c2ccc(C#N)cc2)cnc1-c1ccc(-c2nc3ccccc3n2C)cc1,3.3873,2.6829
Fc1cc(C2CCC(c3nc4nc5nc(C6CCC(c7ccc(-n8c9ccccc9c9ccccc98)cc7)CC6)oc5cc4o3)CC2)cc(F)c1F,3.5778,3.165
Cc1cc(-c2ccc(-c3c(C)cc(N(c4ccccc4)c4ccccc4)cc3C)c3ccsc23)cc(C)c1C,3.6208,2.9391
Cn1ncc2c3c(-c4ccc([N+](=O)[O-])cc4)onc3ccc21,2.9587,2.0459
CCOc1ccc(-c2nc(-c3ccc(OC)cc3)c3ccn(-c4ccccc4)c3n2)cc1,3.5507,2.5825
C(=Cc1ccc(C=Cn2nnc3ccccc32)c2ncoc12)c1cnc2sc3ncccc3c2c1,2.8803,1.7858
Cc1c(C)c(-c2cc(-c3c(C)c(C)c(-n4cc[nH]c4=O)c(C)c3C)c(C#N)cc2C#N)c(C)c(C)c1-c1cccs1,3.1736,3.131
C(#Cn1cnnc1)c1c2nc[nH]c2cc2[nH]cnc12,3.7751,2.4636
CCC1=[N+]2c3c(c4ccc(Oc5c(C)cc(C)cc5C)c5cc6c(Oc7c(C)cc(C)cc7C)ccc7c8cc(CC)n(c8c3c(c54)c67)[B-]2(F)F)=C1,1.5535,0.9492
C(#Cc1c2scnc2cc2ncsc12)c1cncc2c1[nH]c1c(C#Cn3ccnc3)cncc12,3.4342,2.3582
Cc1cc(-c2nc3cc4nc(-c5c(C)cc(-c6ccc7c(c6)oc6ccccc67)cc5C)oc4nc3o2)cc(C)c1-c1ccc2c(c1)[CH2:2]c1cccnc1[SiH2:2]2,3.3609,2.6394
Cc1cc(C)c(-c2c(C#N)cc(C#N)c(-c3c(C)cc(C)c(-n4c5c(C)cccc5c5cccc(C)c54)c3C)c2C#N)c(C)c1-c1cocn1,2.3351,2.3317
C(#Cc1cncc2c1[SiH2:2]c1ccncc1-2)c1nc2nc3oc(C#Cc4coc5ccccc45)nc3nc2o1,2.8703,1.9538
C(=Cn1ccc2ccccc21)c1nccc2[nH]ccc12,3.4824,2.3398
C=CC1CCCc2ccccc2N1S(=O)(=O)c1ccc(C)cc1,4.6304,3.5888
c1cnc2sc3ncc(C4CCC(c5c6[nH]cnc6nc6nc[nH]c56)CC4)cc3c2c1,3.9174,3.1132
Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1cnc2cccnc2c1,3.1867,2.985
O=C1NC(=O)C(c2ccc(-n3cnc4cc5nc[nH]c5cc43)cc2)=C1c1ccc(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)cc1,1.9597,1.7624
[3H]C(Cc1ccc(C2(C(F)(F)F)N=N2)cc1)OCC(=O)OC(COC=O)COP(=O)([O-])OCC[N+](C)(C)C,2.9908,2.4737
c1ccc2c(c1)nnn2-c1ccc(-n2c3ccccc3c3ccncc32)c2sccc12,3.5374,2.874
Fc1c(F)c(F)c(C#CN2c3ccccc3Oc3ccccc32)c(F)c1F,3.3653,2.6238
CN1c2ccccc2Sc2cc(C(c3ccccc3)c3cncc(C(Nc4ccccc4)c4ccccc4)n3)ccc21,3.1943,3.0095
CCO[C@@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O,3.6339,2.8617
Cc1sc2ccccc2c1-c1sc(-c2ccsc2)c2ccccc12,3.038,1.6694
N#Cc1cc(C#N)c(C=CN(c2ccccc2)c2ccccc2)cc1C=Cc1ccc(-n2cnc3ccccc32)cc1,2.7104,2.0055
CC1=CC(C)=[N+]2C1=C(c1c(C)cc(OC(=O)NCCOCCOCCOCCN=[N+]=[N-])cc1C)c1c(C)cc(C)n1[B-]2(F)F,2.965,1.5287
Fc1ccccc1-c1nnc(-c2ccn3c(nc4ccccc43)c2-c2ccccc2)o1,2.9955,2.0705
O=c1[nH]ccn1C=Cc1cncc(C=Cc2c3ncsc3cc3ncsc23)n1,2.8443,2.0394
Fc1cc(COCc2ccc(COCc3ccc4c(c3)-c3ccncc3[SiH2:2]4)c3scnc23)cc(F)c1F,4.317,3.0185
NC(N)=NCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)Nc1ccc2ccccc2c1,4.0562,2.6718
COC(=O)C=c1sc2n(c1=O)C(c1ccc(OC)c(OC)c1)C1=C(N=2)C1=Cc1ccc(OC)c(OC)c1,1.3831,1.0739
CC1(C)C2=CCCC(=O)N2c2ccc3ccccc3c21,3.6565,2.5498
C(#Cc1ccc(C#Cc2ccc3c4ccccc4c4nccnc4c3c2)c2ocnc12)c1cnc2sc3ncccc3c2c1,2.9789,2.0616
c1nc2nc3ncn(-c4cnoc4)c3nc2[nH]1,3.8218,2.9135
CCCCCCCCc1ccc(C2=C3C=CC(c4ccc(-c5cccs5)s4)=[N+]3[B-](F)(F)n3c2ccc3-c2ccc(-c3cccs3)s2)s1,1.8893,1.0613
N#Cc1ccc(C#Cn2ccnc2)c(C#N)c1C#N,3.5256,2.5116
CCN(CC)c1ccc(-c2c3c(n4ccc(C(C)=O)cc24)C(=O)N(CCCNC(=O)CCC(=O)NCc2ccc(C4=NNC(C)=C5CCCCCCC45)cc2)C3)cc1,2.6472,1.9071
CCC(C)Cc1cc(-c2cnc(-c3cc(CC(C)CC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(C)s2)s1,1.6347,1.0292
C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccc4oc(-c5ccc6c(c5)Cc5ccccc5-6)nc4c3)c3ccc([nH]3)c2-c2ccccc2)C=C1,2.1489,1.3755
C(#Cc1cccc2nccnc12)c1cccs1,2.9438,2.007
CC1c2ccccc2-c2ccc(C3CCC(c4cncs4)CC3)cc21,4.4041,3.0288
Cc1cc(-c2cc(-c3c(C)cc(-c4cccc5c4ccn5C)cc3C)cc(C(F)(F)F)c2)cc(C)c1-c1ccc2c(c1)Oc1ccccc1O2,3.775,2.9013
Cc1c(-c2cncs2)ccc(-c2cccc3c(N(C)C)cccc23)c1C,3.7545,2.5807
CN1c2ccccc2Sc2cc(COCc3cc(C=O)c(COCc4cc5ccccc5s4)cc3C=O)ccc21,2.0194,2.0177
c1ccc2c(c1)sc1cc(C3CCC(n4c5ccccc5c5ccccc54)CC3)ccc12,3.9025,3.1015
O=Cc1cc(-c2ccc(-c3ccc4cnccc4c3)cc2)c(C=O)cc1-c1ccc(-c2cc(F)c(F)c(F)c2)cc1,3.0063,2.572
CN1C(=CC2=C([O-])C(=C[CH2+]3N(C)c4ccccc4C3(C)C)C2=C2C(=O)NC(=O)NC2=O)C(C)(C)c2ccccc21,1.456,1.1696
CN(C)c1cccc2c(-c3ccc(-c4cc(-c5ccc(-c6nc7ccccc7s6)cc5)cc(C(F)(F)F)c4)cc3)cccc12,3.1298,2.4995
