SMILES,TDDFT_S1,TDDFT_T1
Cn1[nH]c2nc3[nH]n(C)c(=O)c3cc2c1=O,3.7849,3.1484
Cn1[nH]c(=O)c2cc3c(=O)[nH]n(C)c3nc21,3.7161,2.9307
CN1NN=C(c2cccc([N+](=O)[O-])c2)N1,2.8202,2.5176
Cn1nnnc1-c1cccc([N+](=O)[O-])c1,3.7302,2.8106
Cn1nnnc1SCC1=CC(C)(C)N2C(=O)C(=O)c3cccc1c32,2.6401,2.1215
Cn1nnnc1SCC1=CC(C)(C)N2C(=O)C(=O)c3cc(F)cc1c32,2.5228,1.9714
Cn1nnnc1SCC(=O)Nc1c2ccccc2nc2ccccc12,3.1402,1.8346
[C-]#[N+]C,7.6061,5.7593
CNc1c2ccccc2nc2ccccc12,3.1027,1.843
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,3.3543,2.2794
[C-]#[N+]c1cc2c(cc1Cl)N(CC)/C(=C/C=C/C=C1C(=O)N(CC)C(=O)N(CC)C1=O)N2CC,2.588,1.5931
CNc1cc2nc3cc(Br)c(Br)cc3nc2cc1NC,2.806,1.8355
CNc1cc2nc3cc(Cl)c(Cl)cc3nc2cc1NC,2.9756,1.9363
CNc1cc2nc3cc(F)c(F)cc3nc2cc1NC,3.0589,2.0125
CNc1cc2oc3c/c(=[NH+]\C)c(S(=O)(=O)O)cc-3c(-c3nccn3CCCCCC(=O)O)c2cc1C,2.7029,1.7516
CNc1ccc2c3c(ccc2c1)C(c1ccccc1C(=O)[O-])=c1cc2c4c(c1O3)CCC[N+]=4CCC2,3.2418,2.5981
CNc1ccc2c3c(cccc13)C(=O)N(C(=O)OC)C2=O,3.1145,2.1293
CNc1ccc2c(c1)-c1ccccc1C2=O,3.0373,2.321
CNc1ccc2c(c1)C(=O)c1ccccc1-2,2.457,1.9366
CNc1ccc2c(c1N)C(=O)OC21c2cc(F)c(O)cc2Oc2cc(O)c(F)cc21,3.7878,2.9665
[C-]#[N+]c1ccc2c(c1)[n+](CS(=O)(=O)O)c(/C=C/C=C1\N(CC)c3ccc(C#N)cc3N1CS(=O)(=O)O)n2CC,2.76,1.8108
CNc1ccc2c(c1)Oc1cc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)ccc1C21OC(=O)c2ccccc21,3.2342,3.0994
CNc1ccc2c(-c3ccccc3C(=O)[O-])c3cc/c(=[NH+]\C)cc-3oc2c1,3.6283,3.3819
CNc1ccc2cc3ccc(N(C)C)cc3nc2c1,2.8778,1.8825
CNc1ccc2c(-c3nccn3C)c3ccc(=O)cc-3oc2c1,2.7247,1.526
CNc1ccc2nc3ccccc3[n+](C)c2c1,2.6189,1.69
CNc1ccc2nc3cc(Cl)c(Cl)cc3nc2c1,2.6161,1.6496
CNc1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,2.5385,1.3368
C(=N/c1ccc2nc(-c3ccccc3)oc2c1)\c1c2ccccc2cc2ccccc12,2.6484,1.5105
CNc1cccc2c1-c1ccccc1C2=O,2.7043,2.1767
CNc1cccc2c1C(=O)c1ccccc1-2,2.939,2.2121
CNc1cccc2c1C(=O)c1ccccc1C2=O,2.5437,1.7952
C(=N/c1ccc(C2(c3ccc(/N=C/c4c5ccccc5cc5ccccc45)cc3)c3ccccc3-c3ccccc32)cc1)\c1c2ccccc2cc2ccccc12,2.6998,1.5304
CNc1ccc(-c2c3cc(F)c(=O)cc-3oc3cc(O)c(F)cc23)c(C(=O)O)c1N,2.3747,1.5313
[C-]#[N+]c1ccc(-c2ccc(N)cc2)cc1,3.8982,2.8358
C(=N/c1ccc(-c2ccc(/N=C/c3c4ccccc4cc4ccccc34)cc2)cc1)\c1c2ccccc2cc2ccccc12,2.4963,1.5079
[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,3.7438,2.7822
[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,3.6253,2.745
C(=N/c1ccc(-c2cn3nc(-c4cccs4)sc3n2)cc1)\c1c2ccccc2cc2ccccc12,2.5491,1.5079
C(=N/c1ccc(-c2cn3nc(-c4cccs4)sc3n2)cc1)\c1ccc2ccc3cccc4ccc1c2c34,2.6656,1.7888
C(=N/c1ccc(-c2cn3nc(-c4cccs4)sc3n2)cc1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,2.667,2.1166
[C-]#[N+]c1cccc2c(N)cccc12,3.4343,2.3384
C(=Nc1ccc(-c2ncc(-c3ccccc3)o2)cc1)c1c2ccccc2cc2ccccc12,2.5507,1.5035
CNc1ccccc1,4.5429,3.5632
CNc1ccccc1C,4.5559,3.5683
CN(c1ccccc1)c1ccc2c3c(cccc13)-c1nc3cc(C(=O)O)c(C(=O)O)cc3nc1-2,2.4145,1.96
CN(c1ccccc1)c1ccc2c3c(cccc13)-c1nc(C(=O)O)c(C(=O)O)nc1-2,2.3084,1.8341
CN(c1ccccc1)c1ccc2c3[nH]c4cc(C(=O)O)c(C(=O)O)cc4[nH]c=3c3cccc1c32,1.4688,0.9585
CN(c1ccccc1)c1ccc2c3[nH]c(C(=O)O)c(C(=O)O)[nH]c=3c3cccc1c32,2.0748,1.3845
CN(c1ccccc1)c1ccc(-c2cc3ccc4cc(-c5ccc(N(C)c6ccccc6)cc5)nc5c6ccccc6c(n2)c3c45)cc1,2.5818,2.3005
CN(c1ccccc1)c1ccc(-c2cc3cccc4c5nc(-c6ccc(N(C)c7ccccc7)cc6)cc6cccc(c(n2)c34)c65)cc1,2.2977,1.4637
CN(c1ccccc1)c1ccc(-c2ccc(-c3ccc(N(C)c4ccccc4)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)cc1,2.4846,2.0871
C(=Nc1ccccc1)c1ccccc1,3.6821,2.6169
CN(c1ccccc1)c1ccccc1,3.9916,3.219
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,2.8502,1.9658
CN(c1ccccc1)c1ccc(/C=C/c2ccccc2)cc1,3.3121,2.1298
CN(c1ccccc1)c1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccc(N(C)c6ccccc6)cc5)ccc5ccc2c3c54)cc1,2.4764,1.8194
CN(c1ccccc1)c1ccc(N=O)cc1,1.6078,0.6191
CN(c1ccccc1)c1c([O-])/c(=[N+](\C)c2ccccc2)c1=O,3.1348,1.9461
CN(c1ccccc1C(=O)Nc1ccc(N=Nc2ccccc2)cc1)S(C)(=O)=O,2.5997,1.8669
CN=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1,2.7689,1.156
C(=N/c1cccc(-c2nc3ccccc3[nH]2)c1)\c1c2ccccc2cc2ccccc12,2.7561,1.5415
CNc1ccc(/C=C/C#N)cc1,3.7602,2.2921
CNc1ccc(/C=C/C(=O)OC)cc1,3.735,2.3728
CNc1cccc([N+](=O)[O-])c1NC(C)=O,2.7999,2.3389
C(=N/c1ccc(N2CCN(Cc3ccccc3)CC2)cc1)\c1c2ccccc2cc2ccccc12,2.4958,1.5049
CNc1ccc(/N=N/c2ccccc2)cc1,2.6754,1.8915
C(\Nc1ccc(/N=N/c2ccccc2)cc1)=C1\c2ccccc2-c2ncccc21,2.6245,1.8217
C(=N/c1ccc(/N=N/c2ccccc2)cc1)\c1ccc2ccccc2c1,2.5644,1.8474
C(=N/c1ccc(/N=N/c2ccccc2)cc1)\c1ccccc1,2.568,1.8479
C(=N/c1ccc(/N=N/c2ccccc2)cc1)\c1ccc[nH]1,2.5762,1.8561
C(=N/c1ccc(/N=N/c2ccccc2)cc1)\c1ccc(OCc2ccccc2)cc1,2.5786,1.8561
C(=N/c1ccc(/N=N/c2ccccc2)cc1)\c1ccncc1,2.5386,1.8297
CNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.2695,2.532
CNc1ccc(O)cc1,4.2116,3.2933
CNc1ccc(OC)cc1,4.2342,3.3634
CNC1CCN(C(=O)Cn2c3ccccc3c(=O)c3ccccc32)C1,3.5,2.7387
CNc1nc2cc3c(C)c(C(N)=O)c(=O)oc3cc2n1Cc1ccc2c(c1)OCO2,3.3407,2.5953
C(=N/c1nc2ccccc2n1Cc1ccccc1)\c1c2ccccc2cc2ccccc12,2.5817,1.4699
CNc1ncc2nc(C#N)n(Cc3ccccc3)c2n1,3.8332,2.6634
CNc1ncc2nc(C(=O)OC)n(Cc3ccccc3)c2n1,3.6251,2.5621
CNc1ncc2[nH]c(=O)c(=O)n(C)c2n1,3.6015,2.6739
CNc1ncnc2c1ncn2C,4.768,3.4198
CNc1ncnc2cc(-c3ccccc3)n3nc(-c4ccccc4)cc3c12,3.6371,2.7751
CNc1ncnc2cc(-c3ccccc3)n3nc(-c4ccc(C(F)(F)F)cc4)cc3c12,3.6299,2.7796
CNc1ncnc2cc(-c3ccccc3)n3nc(-c4ccc(C#N)cc4)cc3c12,3.5581,2.7272
CNc1ncnc2cc(-c3ccccc3)n3nc(-c4ccc(OC)cc4)cc3c12,3.5244,2.7467
CNc1ncnc2cc(-c3ccc(C(F)(F)F)cc3)n3nc(-c4ccccc4)cc3c12,3.5112,2.7116
CNc1ncnc2cc(-c3ccc(C#N)cc3)n3nc(-c4ccccc4)cc3c12,3.388,2.6393
CNc1ncnc2cc(-c3ccc(N(C)C)cc3)n3nc(-c4ccccc4)cc3c12,3.354,2.5792
CNc1ncnc2cc(-c3ccc(N(C)C)cc3)n3nc(-c4ccc(N(C)C)cc4)cc3c12,3.2777,2.5796
CNc1ncnc2cc(-c3ccc(OC)cc3)n3nc(-c4ccccc4)cc3c12,3.6153,2.7235
[C-]#[N+]c1nc(N(CC)CC)c(C#N)nc1N(CC)CC,2.5719,1.6604
C(=N/c1nc[nH]n1)\c1c2ccccc2cc2ccccc12,2.7833,1.5124
CNc1nc(N/N=C/c2c3ccccc3cc3ccccc23)ncc1F,2.727,1.4896
C(=N/c1ncn[nH]1)\c1c2ccccc2cc2ccccc12,2.7172,1.4851
C(=N/c1nnc[nH]1)\c1c2ccccc2cc2ccccc12,2.7182,1.4816
C(=N/c1nn[nH]n1)\c1c2ccccc2cc2ccccc12,2.7482,1.503
C/N=C1/S/C(=C\c2c3ccccc3cc3ccccc23)C(=O)N1C,2.826,1.6645
C/N=C1/SCC(=O)N1C,5.0517,4.0112
CN(C)B(N(C)C)N(C)C,4.7719,4.7279
CN(C)C,5.2592,5.1151
CNCc1c2ccccc2cc2ccccc12,3.1427,1.7576
CN(C)c1c2ccccc2cc2ccccc12,2.8201,1.6828
CN(Cc1c2ccccc2cc2ccccc12)C(=O)c1cncn1-c1ccc(-c2ccc(F)c(F)c2)cc1,3.1343,1.751
CN(Cc1c2ccccc2cc2ccccc12)C(=O)c1cncn1-c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,3.1348,1.7514
CN(C)c1c2ccccc2nc2c(F)c(F)c(F)c(F)c12,2.6403,1.8193
CN(C)C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,3.2873,2.1768
CN(Cc1c(Br)cnn1C)CN1C(=O)C(=O)c2ccccc21,2.6703,2.1945
CN(C)c1cc2c(cc1F)c(=O)c1cc(F)c(N3CCCCC3)cc1n2C,3.5203,2.6738
CN(C)c1cc2c(cc1F)c(=O)c1cc(F)c(N)cc1n2C,3.552,2.7287
CN(C)c1cc2c(cc1F)c(=O)c1cc(F)c(N(C)C)cc1n2C,3.5193,2.6815
C[N+](C)=c1cc2oc3c4c5c(cc3c(-c3c(Cl)ccc(Cl)c3C(=O)O)c-2c2ccccc12)CCCCN5CCC4,2.4166,1.5132
C[N+](C)=c1cc2oc3c4c5c(cc3c(-c3c(Cl)c(Cl)c(Cl)c(Cl)c3C(=O)O)c-2c2ccccc12)CCCCN5CCC4,2.4016,1.49
C[N+](C)=c1cc2oc3c4c5c(cc3c(-c3c(F)c(F)c(F)c(F)c3C(=O)O)c-2c2ccccc12)CCCCN5CCC4,2.3917,1.4885
CN(C)c1cc2oc3cc(=[N+](C)C)c(-c4ccccc4)cc-3c(-c3ccccc3C(=O)[O-])c2cc1-c1ccccc1,3.5551,3.1593
CN(C)c1cc2oc3cc(N(C)C)c(F)cc3c(=O)c2cc1F,3.652,2.9139
CN(C)c1cc2sc3cc(N(C)C)c(F)cc3c(=O)c2cc1F,3.5603,2.7333
CN(C)c1ccc2c3ccc4c(=O)oc(=O)c5ccc(c6cccc1c62)c3c54,2.3467,1.3077
CN(C)c1ccc2c3c(ccc2c1)CCCC3=O,2.9512,2.1923
CN(C)c1ccc2c3c(ccc2c1)C(=O)CCC3,3.4987,2.4582
CN(C)c1ccc2c3c(c(=O)oc2c1)C=c1cc2c(cc1O3)=[N+](CCC(=O)O)CCC2,2.4641,1.6225
CN(C)c1ccc2c3c(oc2c1)-c1ccccc1C(Cc1ccccc1)(Cc1ccccc1)C3=O,2.9141,2.1152
CN(C)c1ccc2c3c(oc2c1)-c1ccccc1C(C)(C)C3=O,2.9612,2.1367
CN(C)c1ccc2c(c1)c1cccc3c(-c4ccccc4)nc2n31,2.4531,1.856
CN(C)c1ccc2c(c1)c1cccc3cnc2n31,2.6659,2.044
CN(C)c1ccc2c(c1)-c1ccccc1C2=O,2.9457,2.2487
CN(C)c1ccc2c(c1)-c1ccccc1SS2,2.8521,2.3787
CN(C)c1ccc2c(c1)Cc1c-2[o+]c2c3c4c(cc2c1-c1ccccc1C(=O)[O-])CCCN4CCC3,3.2014,2.7923
CN(C)c1ccc2c(c1)Cc1ccccc1-2,3.8868,2.8711
CN(C)c1ccc2c(c1)c(-c1ccccc1)c(-c1ccccc1)[n+]1c3ccccc3c(-c3ccccc3)c(-c3ccccc3)c21,2.5963,1.937
CN(C)c1ccc2c(c1)CCC1Cc3c[n+](C)ccc3C=C21,2.4842,1.4736
CN(C)c1ccc2c(c1)CCc1cc(C=O)ccc1-2,3.2054,2.3666
CN(C)c1ccc2c(c1)CCCc1c-2[o+]c2c(c1-c1ccccc1C(=O)O)CCCc1cc(N(C)C)ccc1-2,2.0993,1.5379
CN(C)c1ccc2c(c1)C(C)(C)c1cc3c(cc1[CH+]2)CCCN3CCCC(=O)O,2.5655,1.4041
CN(C)c1ccc2c(c1)C(C)(C)c1cc(-c3ccc4nsnc4c3)ccc1-2,2.3731,1.9385
CN(C)c1ccc2c(c1)C(C)(C)c1cc(C=C(C#N)C#N)ccc1-2,2.6319,1.8105
CN(C)c1ccc2c(c1)C(C)(C)c1cc(C(=O)c3cn(C4CC(O)C(CO)O4)nn3)ccc1-2,2.9623,2.2626
CN(C)c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,3.256,2.3728
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2,2.634,1.4724
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1C(=O)[O-],3.4279,3.3487
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)[O-],2.8987,2.855
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2C#Cc1ccccc1,2.348,1.3794
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2CCCCCCNC(=O)OC(C)(C)C,2.3715,1.5289
CN(C)c1ccc2c(c1)C(C)(C)C(=O)C=C2,3.3649,2.2598
CN(C)c1ccc2c(c1)COc1c-2oc2ccccc2c1=O,3.2627,2.2351
CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,2.3876,1.8999
CN(C)c1ccc2c(c1)C(=O)NC2=O,3.3306,2.5313
CN(C)c1ccc2c(c1)[Ge](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,2.5708,1.409
CN(C)c1ccc2c(c1)[Ge](C)(C)C1=CC(=[N+](C)C)C=CC1=C2CCCCCCNC(=O)OC(C)(C)C,2.2009,1.4179
CN(C)c1ccc2c(c1)N(C)C(=O)C2=O,2.8365,2.1759
CN(C)c1ccc2c(c1)NC(=O)C2=O,2.8198,2.217
CN(C)c1ccc2c(c1)Oc1c(ccc3cc(O)ccc13)C21OC(=O)c2cc(C(=O)O)ccc21,3.1605,2.7525
CN(C)c1ccc2c(c1)OC(c1ccccc1)=C/C2=C/c1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,2.2765,1.5387
CN(C)c1ccc2c(c1)OC(c1ccccc1)=C/C2=C\C=C1/CCCC(/C=C/c2cc(-c3ccccc3)[o+]c3cc(N(C)C)ccc23)=C1Cl,1.7672,0.8144
CN(C)c1ccc2c(c1)OC(c1ccccc1)=C/C2=C\C=C\c1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,2.1597,1.2641
CN(C)c1ccc2c(c1)OC(c1ccccc1)=C/C2=C\C=C\C=C\c1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,1.9838,1.041
CN(Cc1ccc2c(c1)OCCO2)CN1C(=O)C(=O)c2ccccc21,2.6448,2.1813
CN(Cc1ccc2c(c1)OCCO2)C(=O)Cn1c2ccccc2c(=O)c2ccccc21,3.4936,2.7338
CN(C)c1ccc2c(c1)P(=O)(c1ccccc1)C1=CC(=[N+]3CCCC3)C=CC1=C2c1ccccc1C(F)(F)F,2.3257,1.1798
CN(C)c1ccc2c(c1)P(=O)(c1ccccc1)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1,2.3586,1.2656
CN(C)c1ccc2c(c1)P(=O)(c1ccccc1)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1C(F)(F)F,2.3344,1.1946
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,2.5387,1.3778
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2C#Cc1ccccc1,2.2733,1.2871
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2CCCCCCNC(=O)OC(C)(C)C,2.2508,1.3902
CN(C)c1ccc2c(c1)S(=O)(=O)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1,2.3378,1.226
CN(C)c1ccc2c(-c3cc4ccccc4c4ccccc34)c3ccc(=[NH2+])cc-3oc2c1,2.0797,1.8065
CN(C)c1ccc2cc3c(cc2c1)C(=O)CC3,2.9554,2.1866
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,3.5138,2.4061
CN(C)c1ccc2c(-c3ccc4c(c3)OCO4)c3ccc(=[NH2+])cc-3n(C)c2c1,2.3878,2.0341
CN(C)c1ccc2c(-c3ccc4c(c3)OCO4)c3ccc(=[NH2+])cc-3oc2c1,2.3131,1.8491
CN(C)c1ccc2c(-c3ccc4ccccc4c3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.4596,2.0251
CN(C)c1ccc2c(-c3ccc4ccccc4c3)c3ccc(=[NH2+])cc-3oc2c1,2.3054,1.8299
CN(C)c1ccc2c(-c3ccc(Br)cc3)c3ccc(=[N+](C)C)cc-3oc2c1,2.7147,1.7278
CN(C)c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.5672,2.0345
CN(C)c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(=[NH2+])cc-3oc2c1,2.4078,1.8438
CN(C)c1ccc2c(-c3ccc(C4OCCCO4)cc3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.9364,2.0336
CN(C)c1ccc2c(-c3ccc(C4OCCCO4)cc3)c3ccc(=[NH2+])cc-3oc2c1,2.8391,1.8391
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3sc2c1,2.6484,1.7105
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.93,2.0207
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[NH2+])cc-3oc2c1,2.8332,1.8226
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)O)c3cc4c5c(c3oc-2c1)CCCN5CCCC4,2.5854,1.5438
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc4cc(N)ccc4c3oc-2c1,3.5443,2.699
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc4cc([O-])ccc4c3oc-2c1,1.5087,1.4893
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)O)c3ccc4cc(O)ccc4c3oc-2c1,2.5994,1.7599
CN(C)c1ccc2c(-c3ccccc3C(=O)O)c3ccc4cc(=O)ccc4c3oc2c1,2.3246,0.9049
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)O)c3ccc4c(F)c(O)ccc4c3oc-2c1,2.5458,1.7261
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)O)c3c(ccc4ccc(O)cc43)oc-2c1,2.5068,1.7344
CN(C)c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,3.5038,3.3853
CN(C)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(C)C)cc3[o+]c2c1,2.7362,1.7375
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)O)c3cc(F)c4cc(O)ccc4c3oc-2c1,2.5567,1.7067
CN(C)c1ccc2c(-c3ccccc3C(=O)[O-])c3c([o+]c2c1)-c1ccc(N)cc1C3,3.3887,2.8288
CN(C)c1ccc2c(-c3ccccc3S(=O)(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,2.1287,1.9236
CN(C)c1ccc2c(-c3ccc(C(C)(C)C)cc3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.9376,2.0404
CN(C)c1ccc2c(-c3ccc(C(C)(C)C)cc3)c3ccc(=[NH2+])cc-3oc2c1,2.8352,1.8488
CN(C)c1ccc2c(-c3cccc(Cl)c3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.908,1.9938
CN(C)c1ccc2c(-c3cccc(Cl)c3)c3ccc(=[NH2+])cc-3oc2c1,2.816,1.7924
CN(C)c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(=[NH2+])cc-3oc2c1,1.9621,1.8474
CN(C)c1ccc2c(-c3cccc(CN4CCOCC4)c3)c3ccc(=[NH2+])cc-3oc2c1,1.2642,1.2411
CN(C)c1ccc2c(-c3cccc(F)c3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.9112,1.9948
CN(C)c1ccc2c(-c3cccc(F)c3)c3ccc(=[NH2+])cc-3oc2c1,2.8183,1.7921
CN(C)c1ccc2c(-c3ccc(CN4CCC5(CC4)OCCO5)cc3)c3ccc(=[NH2+])cc-3oc2c1,1.3837,1.3474
CN(C)c1ccc2c(-c3ccc(CN4CCCC4)cc3)c3ccc(=[NH2+])cc-3oc2c1,1.5196,1.478
CN(C)c1ccc2c(-c3ccc(CN4CCCCC4)cc3)c3ccc(=[NH2+])cc-3oc2c1,1.8725,1.8505
CN(C)c1ccc2cc3ccc(CN)cc3nc2c1,2.9147,1.9097
C/N=C/c1ccc2c(-c3ccc(C(=O)Nc4ccc5c(c4)OCCOc4cc(C)ccc4N(CC(=O)OC)CCOCCN5CC(=O)OC)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,3.2541,2.9799
CN(C)c1ccc2c(-c3ccc(C(=O)NCc4ccc(C(=O)NCc5c6oc7cc(O)ccc7c(-c7ccc(C(=O)O)cc7C(=O)O)c-6ccc5=O)cc4)cc3C(=O)O)c3ccc(=[N+](C)C)cc-3oc2c1,1.1532,1.1531
CN(C)c1ccc2c(-c3ccc(C(=O)NCC4CCC(C(=O)NCc5c6oc7cc(O)ccc7c(-c7ccc(C(=O)O)cc7C(=O)O)c-6ccc5=O)O4)cc3C(=O)O)c3ccc(=[N+](C)C)cc-3oc2c1,2.21,1.5611
CN(C)c1ccc2c(-c3ccc(C(=O)NCCCCCC(=O)O)cc3C(=O)O)c3ccc(N(C)C)cc3[o+]c2c1,2.76,1.7827
CN(C)c1ccc2c(-c3ccc(C(=O)O)cc3)c3ccc(=[N+](C)C)cc-3oc2c1,2.6924,1.69
CN(C)c1ccc2c(-c3ccc(C(=O)O)cc3)c3ccc(=[N+](C)C)cc-3sc2c1,2.6309,1.6694
C[N+](C)=c1ccc2c(-c3ccc(C(=O)O)cc3C(=O)O)c3cc4c5c(c3oc-2c1)CCCN5CCCC4,2.5606,1.4965
CN(C)c1ccc2c(-c3ccc(C(=O)O)cc3C(=O)O)c3ccc4cc(=O)ccc4c3oc2c1,2.2788,0.8571
CN(C)c1ccc2c(-c3ccc(C(=O)[O-])cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,2.8381,2.8064
CN(C)c1ccc2c(-c3ccc(C(=O)O)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,3.1347,3.0435
CN(C)c1ccc2c(-c3ccc(C(=O)O)cc3C(=O)O)c3ccc(=[N+](C)C)cc-3oc2c1,2.6508,1.6095
CN(C)c1ccc2c(-c3ccc(C(=O)ON4C(=O)C=CC4=O)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,2.1443,2.1439
CN(C)c1ccc2c(-c3ccc(C(=O)ON4C(=O)CCC4=O)cc3C(=O)[O-])c3ccc(N(C)C)cc3[o+]c2c1,2.9392,2.8543
CN(C)c1ccc2c(-c3ccc(C(=O)O)s3)c3ccc(=[N+](C)C)cc-3oc2c1,2.5946,1.6049
CN(C)c1ccc2c(-c3ccc(C(=O)O)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1,2.525,1.547
CN(C)c1ccc2c(-c3ccc(F)cc3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.9183,2.0061
CN(C)c1ccc2c(-c3ccc(F)cc3)c3ccc(=[NH2+])cc-3oc2c1,2.8217,1.8095
CN(C)c1ccc2c(-c3ccc(F)c(Cl)c3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.8986,1.9818
CN(C)c1ccc2c(-c3ccc(F)c(Cl)c3)c3ccc(=[NH2+])cc-3oc2c1,2.8099,1.7832
CN(C)c1ccc2c(-c3ccc(N4C(=O)C=CC4=O)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,1.9525,1.9455
CN(C)c1ccc2c(-c3ccc(N)cc3)c3ccc(=[N+](C)C)cc-3oc2c1,2.4605,1.8302
CN(C)c1ccc2c(-c3ccc(N)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,3.5073,3.1551
CN(C)c1ccc2c(-c3ccc(N)cc3C(=O)O)c3ccc(=[N+](C)C)cc-3oc2c1,2.5989,1.7674
CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1,2.9012,1.9213
CN(C)c1ccc2cc3ccc(N(C)C)cc3[n+](CCCC(=O)O)c2c1,2.8438,1.8978
CN(C)c1ccc2cc3ccc(N(C)C)cc3[nH+]c2c1,2.8717,1.9205
CN(C)c1ccc2cc3ccc(=[N+](C)C)cc-3oc2c1,2.7676,1.6941
CN(C)c1ccc2c(-c3ccc(N=C=S)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,3.2851,3.0506
CN(C)c1ccc2cc3c(c(C=O)c2c1)CCC3,2.9634,2.2313
CN(C)c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(=[NH2+])cc-3n(C)c2c1,2.7425,2.0491
CN(C)c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(=[NH2+])cc-3oc2c1,2.6585,1.8655
CN(C)c1ccc2c(-c3cc(C(=O)[O-])ccc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,2.745,2.6632
