,SMILES,xTB_S1,xTB_T1,T1S1ratio
108027,FN1B(CC(Cl)(Cl)C(Br)(Br)C(Cl)(Cl)Cl)N(F)B(CC(Cl)(Cl)C(Br)(Br)C(Cl)(Cl)Cl)N(F)B1CC(Cl)(Cl)C(Br)(Br)C(Cl)(Cl)Cl,4.30824316351196,3.782572336415893,0.8779848752391324
339722,O=S(=O)(O)c1cccc2c1ncc1cc(C(F)(F)F)cnc12,3.873710337516698,2.927084032049821,0.7556280095858363
7905,CC1=C(N=CC=C1)C2=NC=C(S2)CO,4.0487936073095,2.766923638496171,0.6833945878349783
14024,C[C@@](C1=CC=CC=C1)(C(=O)Cl)C(F)(F)F,4.683927828836232,3.7588765674472904,0.8025052274089414
492441,Cc1cnc(C)c2ccccc12,4.1718966231893875,2.753756694057591,0.6600730897191699
550386,CCc1cc(C)c(-c2cc3c(C)c(C)c4cc(-c5sc(CC)cc5C)sc4c3s2)s1,3.2782426912040856,2.1739762961946374,0.6631529453349119
464123,O=Cc1cc(Cl)cc([N+](=O)[O-])c1Cl,3.4568507618386355,2.8049880304700356,0.8114287320225865
82231,FC(F)(Cl)[C](CC(Cl)(Cl)C(F)(F)F)C1=C([C](CC(Cl)(Cl)C(F)(F)F)C(F)(F)Cl)C1=C(CC(Cl)(Cl)C(F)(F)F)C(F)(F)Cl,3.786495117089196,1.920106155315368,0.5070932606381959
90893,FC(F)(C[C](C1=C([C](CC(F)(F)CC(Br)(Br)C(F)(F)Br)C(Cl)(Br)Br)C1=C(CC(F)(F)CC(Br)(Br)C(F)(F)Br)C(Cl)(Br)Br)C(Cl)(Br)Br)CC(Br)(Br)C(F)(F)Br,2.780474989226107,1.559872180894117,0.561009247318667
156607,FC(/C=C/CC(Br)Br)=C(F)\C=C\CC(Br)Br,3.944667320406274,1.847988687205331,0.46847770346701906
234682,CCN1C(=O)/C(=c2\s/c(=C\c3ccc4sc(-c5ccc6c(c5)CCN6c5ccc(C=C(c6ccccc6)c6ccccc6)cc5)nc4c3)c(=O)n2CC(=O)O)SC1=S,2.437319308566682,1.7001373101584432,0.6975439386143646
551775,Cc1ccc(N(c2ccccc2)c2ccc(C=C3C(=O)N(C)C(=S)N(C)C3=O)[se]2)cc1,2.372838809548227,1.6352630771223047,0.6891589393017591
239454,COc1ccc(C2=NN(CN3C(=O)C(=O)c4cc(Br)ccc43)C(c3ccccc3)C2)cc1,2.3085695611106827,1.93405366634369,0.8377714490063674
303484,Nc1cccc2c(S(=O)(=O)O)c3ccccc3nc12,2.643036131861757,1.648805659919509,0.6238301626085182
396324,CSc1ccc2c(S)cc3cccc4cnc1c2c43,3.039500994231888,1.909589577128116,0.6282575925298186
467413,CC1(C)OB(c2ccc3c(c2)sc2ccc4ccccc4c23)OC1(C)C,3.558127212540903,2.5356728678831955,0.7126425550345739
53368,FC(F)(C1=CC(Br)=C(C(F)(F)C(Br)(Br)C(Cl)(Cl)CC(Cl)Cl)C=C1Br)C(Br)(Br)C(Cl)(Cl)CC(Cl)Cl,3.9420083661054464,3.347766832371518,0.8492541165454156
154009,FC(Br)(Br)C(Cl)(Cl)C(F)(F)/C=C(Br)/C=C/C(Br)=C/C(F)(F)C(Cl)(Cl)C(F)(Br)Br,4.0320319076931135,1.9337405147553224,0.47959454662691214
293727,N#Cc1cc2oc3ccccc3c2cc1[N+](=O)[O-],3.3199884830736126,2.625774135664579,0.790898567585892
18559,COC(=O)[C@@H]1CCCN1Cl,4.07890799817179,3.3797094322462167,0.8285819228482326
419207,CSc1cnc2ccc3c(N)cnc4ccc1c2c43,3.095792113527389,1.932468514219995,0.6242242512912514
322207,CN(C)c1ccc2ccc3cccc(N)c3c2n1,3.4251796080435986,2.5287856413768024,0.7382928578221916
155059,FC(F)(CBr)C(F)(F)C(Br)(Br)/C=C(Cl)/C=C/C(Cl)=C/C(Br)(Br)C(F)(F)C(F)(F)CBr,3.55150155970333,1.765850369575621,0.49721233114793534
449386,O=C(O)c1ncc([N+](=O)[O-])c2cc3nnoc3cc12,3.054258131106038,2.0669197358402203,0.6767338080529974
351651,N#Cc1cccc2c(C#N)c3ccncc3cc12,3.0871916817597294,1.7491807043185088,0.5665928405590478
76261,FC(F)(Br)CC(Br)(Br)C(Br)(Br)C(Cl)(Cl)CC1=CC=C(CC(Cl)(Cl)C(Br)(Br)C(Br)(Br)CC(F)(F)Br)C=C1,3.351964385726917,3.461982764746786,1.032822060845378
16906,C[N+](C)(C)[O-],5.015704161154158,4.877993781858258,0.9725441583332516
278883,COc1cnc2c(N)nccc2c1,3.690221349068501,2.539721638097147,0.6882301623284014
404068,CSc1cnc2c(O)occ2n1,2.938291908814254,1.9261794941816857,0.6555439534116929
237408,CNc1c2ccccc2nc2ccccc12,3.1462440642474765,1.885252999224828,0.5992074869995013
555248,C#Cc1cc(Br)c(C#C)cc1Br,4.107683808156207,2.7909062627456054,0.6794355147793968
314177,O=C1c2ccc(F)cc2-c2c(F)cccc21,3.039820058106688,2.4215600776253474,0.796612967654929
20479,CCCN(CC(=O)OCC)C1=NC=CC(=N1)C,4.259649595312045,3.4734919651409806,0.8154407745096524
247118,O=C(O)c1ccc(/N=N/c2ccccc2)cc1,2.610309030775679,1.770162543095994,0.6781429027083329
272495,COc1ccc2cnncc2c1C#N,3.3944040157036,2.637869402399716,0.7771229913104296
542301,c1ccc(-c2ccc(-c3nc(-c4ccccc4)nc(-c4cccc5c4oc4cc6c(cc45)C4(c5ccccc5O6)c5ccccc5-c5ccccc54)n3)cc2)cc1,2.497518761434544,1.8503677485934191,0.7408824218523951
349446,Oc1nccc2c(F)c3ccccc3cc12,3.2083298712024138,1.8405130346152627,0.5736670194469367
585604,C1O[C@]21[C@H]1[C@H]3C[C@@H]2[N@@]13,4.968780248467994,4.613739851666304,0.9285457639405248
163286,FC(F)C(Cl)(Cl)C(F)(F)C/C=C/C(Cl)=C(Cl)/C=C/CC(F)(F)C(Cl)(Cl)C(F)F,3.8542524230932593,1.8398733775443767,0.47736193055767023
461187,CCCc1cc2c(s1)C1=C(c3sc(CCC)c(CC)c3CC)c3cc(CCC)sc3C1=C2c1sc(CCC)c(CC)c1CC,1.5475157271569666,1.000162566592842,0.6463020368977447
548176,Cn1c(-c2ccc(-c3cccc4cccc(-c5ccc(-c6nc7ccccc7n6C)cc5)c34)cc2)nc2ccccc21,3.5537105362371464,2.4332738763171826,0.6847135835924497
485084,CCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CC)c3cc(-c4sc(C)c5c4OCCO5)ccc32)c2ccc(C)cc21,2.1042538811956333,1.3290256185476275,0.6315899570979894
321425,COc1ccc2ccc3cccc(SC)c3c2n1,3.582698719244822,2.6037270015686493,0.7267501974370524
259177,O=S1(=O)C=CC(C(F)(F)F)=C1C(F)(F)F,3.725514926367015,2.5928319278396468,0.6959660554542674
300062,CSc1c2c(cc3c1S(=O)(=O)C=C3)S(=O)(=O)C=C2C(F)(F)F,3.015857538835351,2.259592897576033,0.7492372794401394
539427,O=C1c2ccc(C(c3ccc4c(c3)C(=O)N(c3c(Br)cc(Br)cc3Br)C4=O)(C(F)(F)F)C(F)(F)F)cc2C(=O)N1c1ccc(Cl)cc1Cl,3.300016064818963,2.835412087374269,0.8592116013016494
176624,n12c3-c4c([C](C1=O)c1cc(c(s1)C)N)c1c(n4C(=O)[C](c3c3c2ccc(n3)Cl)c2cc(c(s2)C)N)ccc(n1)Cl,1.621789739958229,0.347576218776059,0.21431644942149602
352284,FC(F)(F)c1ccc2cc3ccncc3c(S)c2c1,3.029076480435746,1.7119285689373502,0.5651651848325341
411544,N#Cc1ccc2cnc3cccc4nc(S)c1c2c34,3.042297036473004,2.078234159624261,0.6831134944119722
472983,CCN1c2ccccc2-c2ccc3c4c(ccc1c24)C(=O)CC3=O,2.708299456384371,2.0588832378847366,0.7602125507322529
435438,CN(C)c1c2cnsc2cc2c([N+](=O)[O-])nncc12,2.527114652295348,1.8527288148620549,0.733139991562806
437233,COc1cc([N+](=O)[O-])c2cc3snnc3cc2c1,2.961601869783374,1.9864205144964424,0.6707250338958419
276058,Sc1cc(S)c2nccnc2c1,3.2559557055532857,2.368407442363572,0.7274077587493186
463829,CCc1c(C)sc(-c2ccc(-c3sc(C)c(CC)c3CC)c3c2=NCN=3)c1CC,2.158430535531122,1.2027609955352598,0.5572386860433746
325124,N#Cc1ccc(F)c2c1cnc1ccccc12,3.7837952152865446,2.665745089639917,0.7045162166467938
228311,Cc1cc(C(=O)O)c(C)cc1C(=O)O,4.3690175905926205,3.330068997254892,0.7622008674044263
272622,CN(C)c1nnc(C#N)c2ccccc12,3.489547855720861,2.4634399585429967,0.7059481802217916
397927,CN(C)c1cc2cnc3cccc4cc(S(=O)(=O)O)c(c1)c2c43,2.699643624039626,1.829914249648887,0.6778354866375603
196013,CCC1(CC)c2cc3ccc2c2ccc(cc12)c1ccc2c4ccc(cc4C(CC)(CC)c2c1)c1ccc2c4ccc(cc4C(CC)(CC)c2c1)c1ccc2c4ccc3cc4C(CC)(CC)c2c1,2.8480946386339494,1.3129612455978772,0.4609963544707284
301669,CSc1c2ccccc2cc2ccc(S)cc12,3.0218786892516856,1.7828377992364772,0.5899766279757462
537969,Cc1ccc(C)c(C2=C(O)[C@@H]3[C@H]4CC[C@H](O4)[C@@H]3C2=O)c1,3.9586108346666244,3.1752186080169245,0.8021042584460887
362374,Nc1ccc2cc3ncccc3c(O)c2c1,2.8405750706454884,1.7040121788955993,0.5998828182732667
4350,CCN(CC)C(CN)C1CC1,4.8391565083157015,4.786169709333284,0.9890504060177917
138438,FC(F)(C(Cl)(Cl)C=C1C(=CC(Cl)(Cl)C(F)(F)C(Cl)(Cl)C(Cl)(Cl)Br)C(=CC(Cl)(Cl)C(F)(F)C(Cl)(Cl)C(Cl)(Cl)Br)C1=CC(Cl)(Cl)C(F)(F)C(Cl)(Cl)C(Cl)(Cl)Br)C(Cl)(Cl)C(Cl)(Cl)Br,3.1965066432640814,1.6203238936219422,0.5069045913095191
471676,Brc1cc2c3ccccc3n(-c3nc(-c4ccccc4)c4ccc5ccccc5c4n3)c2c2c1sc1ccccc12,2.9789870852438347,2.528493292792512,0.8487761848036179
308300,CN(C)c1cc2c(N)c3cnccc3cc2cn1,2.638225060649991,1.5127623738078526,0.573401563183979
508897,c1ccc(N(c2ccc(-c3ccc(-c4cccc(N(c5ccccc5)c5ccc6ccccc6c5)c4)cc3)cc2)c2ccc3ccccc3c2)cc1,3.0181184177787523,2.347268721960778,0.7777258533441838
363748,CSc1ccnc2cc3ccc(F)cc3cc12,3.128578534331124,1.9033256878404992,0.6083675595656485
35223,COC1=CC23CCC4CC2(C3C4=O)C=C1,3.748288912471208,2.524024802231648,0.6733805374056892
514914,c1ccc(-n2c3ccccc3c3c4c5ccccc5c(-c5ccc(-c6cc(-c7ccc8ccccc8c7)cc(-c7ccc8ccccc8c7)n6)cc5)cc4c4ccccc4c32)cc1,3.0323982753481515,2.275764852401692,0.750483493841326
487440,CCc1ncc(-c2ccc(-c3cc4c(CC)c5sc(-c6c7c(c(CC)c8c(=C)n(CC)c(=C)c68)SC(=[O])S7)cc5c(CC)c4s3)c3nsnc23)c2nsnc12,2.097971018511114,1.4035612291695485,0.6690088741862729
462124,[C-]#[N+]c1c(C#N)c(-n2c3ccc(-c4ccccc4)cc3c3cccc(-c4ccccc4)c32)c2c(c1-n1c3ccc(-c4ccccc4)cc3c3cccc(-c4ccccc4)c31)C1CCC2O1,2.6902383737406397,2.470275984792368,0.9182368406103637
477882,[2H]c1c([2H])c([2H])c(-c2ccc(N(c3ccccc3)c3ccc(-c4ccc5c6ccccc6n(-c6ccc7ccccc7c6)c5c4)c4ccccc34)cc2)c([2H])c1[2H],2.991525236109937,2.3557682220435416,0.7874806448589051
448716,COc1c2ccc([N+](=O)[O-])cc2cc2nnoc12,3.0228740372998177,2.07170280049199,0.6853420866793837
57802,FC(Br)(Br)CC(Cl)(Cl)C(F)(F)C(Cl)(Cl)C1=C(Br)C=C(C(Cl)(Cl)C(F)(F)C(Cl)(Cl)CC(F)(Br)Br)C(Br)=C1,3.935243842044456,3.0845983431850588,0.7838391893861738
547673,[2H]c1c([2H])c([2H])c(-c2nc(-n3c4ccccc4c4c5c6ccccc6sc5c5ccccc5c43)nc3cccnc23)c([2H])c1[2H],1.9544561970540908,1.421513277063097,0.7273190768898852
184472,O=C1c2ccccc2N(c2ccccc2)c2cc(ccc12)N1c2ccccc2Sc2ccccc12,3.347052524015357,2.8728276560378854,0.8583156778763189
372903,N#Cc1nccc2c(N)nsc12,2.981209756761094,2.1942552417408576,0.7360284652109769
153013,ClC(Cl)(CC/C=C(Br)/C=C/C(Br)=C/CCC(Cl)(Cl)C(Br)(Br)Br)C(Br)(Br)Br,3.2252460843765696,2.036237775256593,0.6313433834150958
549363,c1ccc(-n2c3ccccc3c3cc(-c4ccc(-c5ccc(-c6ccc7c(c6)c6ccccc6n7-c6cccc7ccccc67)cc5)cc4)ccc32)cc1,3.3877597478385626,2.7575833164806043,0.8139843205351207
484748,CCc1nc(CC)nc(C)c1CC,4.49078216952635,3.791159245586125,0.8442091160226516
415702,FC(F)(F)c1c(C(F)(F)F)c2nccc3ccc4cccc1c4c32,3.384749067107175,2.1169809135948894,0.6254469302222743
43879,C(=C\1/C(=C(/C(CC(C)(Br)Br)(Cl)Cl)\Br)/C1=C(/C(CC(C)(Br)Br)(Cl)Cl)\Br)(/C(CC(C)(Br)Br)(Cl)Cl)\Br,2.91201910047869,1.6097300248832798,0.5527882782838428
487552,C1=CN(c2cccc3ccccc23)[Si]2(N1c1cccc3ccccc13)N(c1cccc3ccccc13)C=CN2c1cccc2ccccc12,3.0029095420893266,2.1832263991563927,0.7270370181172274
211825,O=C1C(=O)c2cc(cc3C(=O)C(=O)c4cc(cc1c4c23)C#N)C#N,2.2123096906533775,1.6914269868385308,0.764552537099356
39589,C1=CC2=C(NN=C2C=C1CO)Cl,4.368112081628066,2.808629958250795,0.6429848652610519
532799,Fc1ccc2c(c1)[Ir]C1N(c3ccccc3)C=CN21,2.8359627113791293,2.365726063597158,0.834188000464472
249215,CC1(C)c2ccccc2-c2ccc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4cc(-c5ccc(C=C(C#N)C(=O)O)s5)sc4c3)cc21,1.9616010458579456,1.401927689806411,0.7146854314574704
281458,N#Cc1cccc2c(C(F)(F)F)ncnc12,3.648158199337304,2.714704786342893,0.7441302262703479
48951,C(=C\1/C(=C(/C(C(CC(F)(Cl)Cl)(F)F)(F)F)\C(Br)(Br)Cl)/C(=C(/C(C(CC(F)(Cl)Cl)(F)F)(F)F)\C(Br)(Br)F)/C1=C(/C(C(CC(F)(Cl)Cl)(F)F)(F)F)\C(Br)(Br)Cl)(/C(C(CC(F)(Cl)Cl)(F)F)(F)F)\C(Br)(Br)F,1.0722037446117045,0.4147076226364549,0.38678061396497
199082,COC(=O)C1=C(C)N2C=CSC2(C(=O)OC)C(=C1C(=O)OC)C(=O)OC,2.680262275762248,1.8385098968224398,0.6859440262425738
416320,CSc1cc2cc(C(F)(F)F)cc3ccc4nccc1c4c32,3.131504048180996,2.0300053085288576,0.6482524937842669
408566,Oc1nc2ccc(S)c3cnc4cccc1c4c23,3.21380715940509,2.044969861228352,0.6363075815684278
245473,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,2.4176755965473986,1.6322107181083851,0.6751156856773053
220329,O=C(N1CCSC1=S)C1=Cc2ccccc2N1,2.800620223456446,2.347876527063044,0.8383416313995482
496919,CC(C)(C)c1ccc(C2(c3ccc(C(C)(C)C)cc3)c3ccccc3-c3cc4c(cc32)-c2cccc3cccc(c23)S4)cc1,2.8540226616685644,1.858969875908804,0.6513507761784846
325904,CSc1ccc2nc(C(=O)O)c3ccccc3c2c1,3.335728795963194,2.277350957757624,0.6827146620893193
279220,CN(C)c1ccnc2cncc(S(=O)(=O)O)c12,3.249961939614412,2.3333182516701174,0.7179524852980128
28630,CC(=O)[C@@H]([C@H](C1=CC=C(C=C1)Cl)O)O,4.004906147544647,3.343401075156538,0.8348263235098109
405736,Oc1nccc2c(O)occ12,3.5040879523393045,2.081451413834235,0.5940066123182417
296829,CN(C)c1cc(N)cc2sc3ccccc3c12,3.891492402101266,3.0380329095684364,0.7806858129616309
165670,CCCC(=O)/C=C(Cl)/C(Cl)=C(Cl)/C(Cl)=C/C(=O)CCC,2.388798960816715,1.7006836188270256,0.7119408735197928
70944,FC(F)(C1=CC=C(C(F)(F)C(Br)(Br)C(Br)(Br)CC(Cl)(Cl)Cl)C=C1)C(Br)(Br)C(Br)(Br)CC(Cl)(Cl)Cl,3.960875192518544,3.5244441465470606,0.8898144918083177
279109,CN(C)c1ncc2ncccc2c1F,3.216942260568886,2.246484919526987,0.698329263494371
311903,N#Cc1cccc2c1c(C#N)cc1ccccc12,3.524824314613378,2.47189724428551,0.7012823969800154
315420,COc1ccc2c(c1)-c1ccc(S)cc1C2=O,2.876122891282538,2.292444714118288,0.79706076575053
340314,Nc1cnc2c(cnc3ccc(F)cc32)c1,3.515252827232556,2.472824426809461,0.7034556398483107
489068,CCN1C(=O)C=C2C1=CC(=O)N2CC,2.7644875861103877,1.8809539815846381,0.6803987802423541
22707,CC1=NC(=NN1)C2=COC3=CC=CC=C32,4.518104400654688,3.0360549258605247,0.6719753809629965
423440,CSc1cc([N+](=O)[O-])cc2cc3nsnc3cc12,2.314525972555316,1.3062944081465364,0.5643896087734728
286490,Nc1c(C(=O)O)[nH]c2c1[nH]c1cc[nH]c12,3.626134075173676,2.706056946902488,0.7462650003565794
45790,C(Cl)(Cl)(/C(=C/1\C(=C1[C](C(Cl)(Cl)Cl)CCC(C(CF)(F)F)(F)F)[C](CCC(C(CF)(F)F)(F)F)C(Cl)(Cl)Cl)/CCC(C(CF)(F)F)(F)F)Cl,3.155387780073138,1.6765892167321765,0.5313417347053664
47791,C(=C\1/C(=C(/C(C(Cl)(Br)Br)(F)F)\C(Cl)(F)F)/C(=C(/C(C(Cl)(Br)Br)(F)F)\C(Cl)(F)F)/C1=C(/C(C(Cl)(Br)Br)(F)F)\C(Cl)(F)F)(/C(C(Cl)(Br)Br)(F)F)\C(Cl)(F)F,2.310673470045402,0.7364346927000515,0.31870997882084195
172486,n12c3-c4c([C](C1=O)c1cnc(cc1)Cl)c1c(n4C(=O)[C](c3c3c2cc(c(n3)Cl)Cl)c2ccc(nc2)Cl)cc(c(n1)Cl)Cl,2.1632415582775706,1.01618564139234,0.4697513495448255
411852,CSc1nc2cccc3nc(O)c4cccc1c4c32,3.2643487449390185,2.274375753929487,0.6967318542345189
22117,CN1CCCN(CC1)C(=O)/C=C/C(=O)O,3.5738011809485415,2.867585624614681,0.8023909219968359
484672,CCOC(=O)c1ccc2ccccc2c1-c1ccc(-c2ccccc2)cc1,3.7191639814715187,2.526524822043279,0.6793260083798827
236923,ClN(Cl)Cl,3.271933295347424,2.6480457127115136,0.8093214236601165
222712,COC(=O)C1C2CN(N=C2c2cc3OCOc3cc2C1c1cc(OC)c(OC)c(OC)c1)c1ccccc1,3.3811210879806515,2.402255866022512,0.7104909299350888
302933,O=[N+]([O-])c1ccc2c(S(=O)(=O)O)c3ccccc3nc2c1,2.8694239800107164,1.952722524496543,0.6805277080347151
115274,FC(Br)(Br)C(Br)(Br)C(Cl)(Cl)C(Br)(Br)CC(=C1C(=C(CC(Br)(Br)C(Cl)(Cl)C(Br)(Br)C(F)(Br)Br)C(Cl)(Cl)Cl)C1=C(CC(Br)(Br)C(Cl)(Cl)C(Br)(Br)C(F)(Br)Br)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.760397166839935,1.5948000597887655,0.5777429708111427
124301,FC(F)(Br)CC(F)(F)C(Br)(Br)[C](Cl)C1=C([C](Cl)C(Br)(Br)C(F)(F)CC(F)(F)Br)C1=C(Cl)C(Br)(Br)C(F)(F)CC(F)(F)Br,2.955478405082783,1.648607329385668,0.5578140332713717
463092,CCC1(CC)c2c(ccc3cc(C)ccc23)-c2sc3cc(C)sc3c21,3.185078613935766,2.049960060942289,0.6436136464491142
64356,FC(F)(CCl)CC(F)(F)C1=CC=C(C(F)(F)CC(F)(F)CCl)C=C1,5.319317468657482,3.604052709601848,0.677540442140871
158678,CC(Cl)(Cl)C(F)(F)C(Cl)(Cl)/C=C(F)/C(F)=C(F)/C(F)=C/C(Cl)(Cl)C(F)(F)C(C)(Cl)Cl,3.8530402773512327,1.849438421792444,0.4799945727699057
559482,CCn1ccc2cc3c(cc21)CC#CC3,3.6404222280516843,2.573207393744678,0.7068431166902945
139103,FCC(F)(F)CC(Br)(Br)C(=C1C(=C(C(F)(F)F)C(Br)(Br)CC(F)(F)CF)C(=C(C(F)(F)F)C(Br)(Br)CC(F)(F)CF)C1=C(C(F)(F)F)C(Br)(Br)CC(F)(F)CF)C(F)(F)F,2.149703297080815,0.8762909237390122,0.4076334277986034
59882,FC(F)(CCC(F)(F)C(Br)(Br)C(Br)(Br)Br)C1=CC(Br)=C(C(F)(F)CCC(F)(F)C(Br)(Br)C(Br)(Br)Br)C=C1Br,4.003211945516135,3.369101359129208,0.8415995468096129
118782,FC(F)(CCl)CC(Br)(Br)C(F)(F)C(CCl)=C1C(=C(CCl)C(F)(F)C(Br)(Br)CC(F)(F)CCl)C1=C(CCl)C(F)(F)C(Br)(Br)CC(F)(F)CCl,3.2737626907919903,1.8415287463330745,0.5625113730792658
83064,ClC(Cl)(Cl)C(Cl)(Cl)CC[C](C1=C([C](CCC(Cl)(Cl)C(Cl)(Cl)Cl)C(Br)Br)C1=C(CCC(Cl)(Cl)C(Cl)(Cl)Cl)C(Br)Br)C(Br)Br,3.112313330466443,1.7170100572386822,0.5516829042985056
177417,n12c3-c4c([C](C1=O)c1ccc(s1)C)c1c(n4C(=O)[C](c3c3c2ccc(c3)N(=O)=O)c2ccc(s2)C)ccc(c1)N(=O)=O,1.9627245978585328,0.8972117790118471,0.4571256609260243
188164,CSc1ccccc1C(O)=CC(=O)c1ccccc1O,3.3710848718724726,2.651510321035448,0.7865451099018649
27076,CC1=NC=C(C=N1)C#C,4.024851529027079,3.3349477980270743,0.8285890234647304
222453,COC(=O)C1=Cc2ccccc2CN1c1ccc(cc1)N(=O)=O,3.0927490414428163,2.27420415148166,0.7353342030042981
99282,F/C(=C(/F)C(F)(F)C(F)(F)Cl)N1B(Cl)N(/C(F)=C(\F)C(F)(F)C(F)(F)Cl)B(Cl)N(/C(F)=C(\F)C(F)(F)C(F)(F)Cl)B1Cl,4.89452003598738,3.216527864606189,0.6571692098421072
526922,Brc1ccc2c(c1)c1ccccc1c1oc3ccccc3c21,3.575057081086443,2.583792588728655,0.7227276460557807
508232,CCC(c1ccc(OCC(C)=O)cc1)c1ccc(OC)cc1OC,4.284527885775773,3.5441172483363146,0.8271896794282628
569140,C[C@@H](CO)C(=O)C,4.343385411628504,3.7778718839172214,0.8697989070467385
546464,[C]#CC#CC#CC#CC#CC#C[CH2],0.7858846613630464,0.3340516947376617,0.4250645306631625
364836,COc1ccc2cc3c(N(C)C)cccc3cc2n1,3.0379856468358293,2.04945288193701,0.6746091391417826
359610,COc1nc(C(F)(F)F)cc2ccc3ncccc3c12,3.890347660271874,2.8823822013168545,0.7409060713909105
366375,O=C(O)c1cnc2c(S)c3ncccc3cc2c1,2.820419772899016,1.6283222447175572,0.5773332963993011
93222,FC(F)(Cl)C/C(Cl)=C(\Br)C1=CC(/C(Br)=C(\Cl)CC(F)(F)Cl)=CC(/C(Br)=C(\Cl)CC(F)(F)Cl)=C1,3.890769926303277,2.499359870356707,0.642381821001535
69786,FC(F)(CCCl)C(F)(F)C(Br)(Br)CC1=CC=C(CC(Br)(Br)C(F)(F)C(F)(F)CCCl)C=C1,4.294253295871632,3.633852050923468,0.8462127873120446
457458,O=C(O)c1ccc(S(=O)(=O)O)cc2cccc1-2,2.685890002659653,1.915484592938202,0.7131656884836791
469872,CCc1c(C)nnc2ccccc12,3.192420114435455,2.3665482628143044,0.741302265360774
58309,FC(F)(C(Br)Br)C(Br)(Br)C(Cl)(Cl)C(Br)(Br)C1=CC(Br)=C(C(Br)(Br)C(Cl)(Cl)C(Br)(Br)C(F)(F)C(Br)Br)C=C1Br,3.5559089243658533,3.038389218510292,0.854462047014364
181617,Fc1ccccc1C=C1SC(=S)NC1=O,2.4894656910336446,1.8354480381129157,0.7372859343768758
136133,CC(=C1C(=C(C)C(Br)(Br)C(Cl)(Cl)C(Cl)(Br)Br)C(=C(C)C(Br)(Br)C(Cl)(Cl)C(Cl)(Br)Br)C1=C(C)C(Br)(Br)C(Cl)(Cl)C(Cl)(Br)Br)C(Br)(Br)C(Cl)(Cl)C(Cl)(Br)Br,2.164322467443566,1.0687726937891795,0.4938139809875847
409712,CSc1nc2cccc3cnc4ccc(N)c1c4c32,3.231062745741096,2.038636154605374,0.6309491071606473
502195,CCOC(=O)c1ccc2ccccc2c1-c1ccc2c(c1)oc1ccccc12,3.7146928741617606,2.563702041966059,0.6901518184177128
459917,N#CC1=C(S(=O)(=O)O)C(=O)c2ccccc2C1=O,2.447846398541011,1.9789704350455584,0.8084536824798662
76700,FC(Br)(Br)C(Br)(Br)C(F)(F)CC(Br)(Br)CC1=CC=C(CC(Br)(Br)CC(F)(F)C(Br)(Br)C(F)(Br)Br)C=C1,3.692598662586122,3.661559743637073,0.991594288525439
119114,FC(F)(Cl)C(F)(F)CCC(Cl)(Cl)C(CCl)=C1C(=C(CCl)C(Cl)(Cl)CCC(F)(F)C(F)(F)Cl)C1=C(CCl)C(Cl)(Cl)CCC(F)(F)C(F)(F)Cl,3.05524475126658,1.596068315374716,0.5224027681294767
27084,C1=CC2=C(C=CN2)C=C1O,4.380716570627255,3.1669070577846496,0.7229198709222118
112098,FC(Cl)(Cl)CC(F)(F)C(Br)(Br)[C](C1=C([C](C(Br)(Br)Br)C(Br)(Br)C(F)(F)CC(F)(Cl)Cl)C1=C(C(Br)(Br)Br)C(Br)(Br)C(F)(F)CC(F)(Cl)Cl)C(Br)(Br)Br,1.909388393943068,0.895590351497918,0.46904566631854244
141936,CCCC(=C1C(=C(CCCBr)C(F)(F)F)C(=C(CCC)C(F)(F)F)C1=C(CCCBr)C(F)(F)F)C(F)(F)F,3.2154621603933777,1.5675211069003072,0.4874948074986949
543048,CCCCCCc1cc(C)sc1-c1ccc(-c2sc(C)cc2CCCCCC)s1,3.2077849723856984,1.987655974326674,0.6196350414499298
143267,FCC(F)(F)C(Cl)(Cl)C(=C1C(=C(C(F)(Br)Br)C(Cl)(Cl)C(F)(F)CCl)C(=C(C(F)(Br)Br)C(Cl)(Cl)C(F)(F)CF)C1=C(C(F)(Br)Br)C(Cl)(Cl)C(F)(F)CCl)C(F)(Br)Br,0.3380500202062396,0.3766870641759128,1.114293866765934
51786,FC(F)C(Br)(Br)C(Cl)(Cl)CCC1=CC(Br)=C(CCC(Cl)(Cl)C(Br)(Br)C(F)F)C=C1Br,3.8496803187569952,3.612889057754973,0.9384906689918401
407663,Oc1oc(C(F)(F)F)c2cncnc12,3.218805572302474,1.844254262141429,0.5729623056487374
317082,COc1ccc2c3ccccc3c3cc(S)ccc3c2c1,3.6894443924018185,2.769712951330402,0.7507127515011349
239144,COc1ccc(C2=C(c3ccc(C)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(C)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,2.0431228474027625,1.0705472950973578,0.523975979446487
